file, distance_index, batch_size, threshold, max_dist_size, new_dist_buffer_size, f1, cover
scanline_126007, 0, 4, 0.9449757030290443, 75, 9, 0.8698700763043927, 0.3224964031099823
scanline_126007, 1, 3, 2.3512304247852107, 70, 9, 0.8906752411575564, 0.5111183756593514
scanline_126007, 2, 3, 3.5929973170751106, 50, 50, 0.7721448467966575, 0.25372380829394414
scanline_126007, 3, 4, 1.2618738364558657, 37, 11, 0.8977616454930429, 0.39770743836458383
scanline_126007, 4, 4, 1.3448508992880288, 54, 12, 0.9057562076749436, 0.4111081746641336
scanline_126007, 5, 5, 0.7735485091097252, 80, 49, 0.8743882544861338, 0.47550421450862396
scanline_126007, 6, 5, 0.9929180039393511, 33, 24, 0.8593091828138163, 0.32935452820060535
scanline_126007, 7, 4, 1.3301185625250092, 49, 10, 0.872961624841324, 0.4096303900838361
scanline_126007, 9, 4, 1.2581491274076315, 39, 12, 0.8977616454930429, 0.39770743836458383
scanline_126007, 10, 5, 3.54397167179982, 10, 9, 0.8855709786539133, 0.43706130803415866
scanline_126007, 11, 6, 1.7207040762397796, 12, 12, 0.8706240487062405, 0.4181139738832046
scanline_126007, 12, 3, 0.5193441171874393, 10, 7, 0.9639639639639641, 0.46291259263981815
scanline_126007, 13, 4, 0.9646291975585896, 90, 12, 0.8698700763043927, 0.3224964031099823
scanline_126007, 14, 4, 1.3399706388764518, 18, 16, 0.8624104830108181, 0.38852731490028264
scanline_126007, 15, 5, 3.484949901964045, 10, 7, 0.8855709786539133, 0.43706130803415866
scanline_126007, 16, 6, 2.1362291762629875, 17, 18, 0.897887323943662, 0.3994660643880004
scanline_126007, 17, 4, 0.9561910312062681, 86, 10, 0.8608695652173912, 0.3232079663215455
scanline_126007, 18, 6, 0.22841045335835453, 98, 19, 0.8326459735185586, 0.4578380491317905
scanline_126007, 19, 5, 0.20536828315079567, 34, 21, 0.8197630451222587, 0.4663123177246383
scanline_126007, 20, 4, 1.364715895064167, 30, 10, 0.8991250125716584, 0.408113800729409
scanline_126007, 21, 6, 1.1725532594367452, 48, 8, 0.8326459735185586, 0.5322435657470708
scanline_126007, 22, 4, 0.9763085166874166, 27, 12, 0.8698700763043927, 0.3224964031099823
scanline_126007, 23, 3, 1.4554704616270515, 61, 8, 0.8906752411575564, 0.5120454565864323
scanline_126007, 24, 3, 2.5044553048156173, 28, 9, 0.8906752411575564, 0.49350397589661393
scanline_126007, 25, 3, 1.66788980311707, 64, 8, 0.8688524590163935, 0.5846956568863184
scanline_126007, 26, 4, 1.038596772059841, 94, 13, 0.9136163982430455, 0.41974433229854313
scanline_126007, 27, 4, 1.9334434655802166, 25, 16, 0.9060375849660135, 0.41607234261552406
scanline_126007, 28, 6, 3.0415540990529846, 89, 32, 0.717437722419929, 0.20342953802572059
scanline_126007, 29, 6, 2.896544621291121, 11, 8, 0.8706240487062405, 0.4181139738832046
scanline_126007, 30, 5, 0.7346394216381611, 56, 24, 0.8197630451222587, 0.4661727403649018
scanline_126007, 31, 3, 1.0640197774949285, 65, 14, 0.864, 0.3135088554004963
scanline_126007, 32, 6, 2.042125135120442, 89, 11, 0.8906752411575564, 0.5121388200577739
scanline_126007, 33, 4, 0.9724445396956619, 80, 9, 0.8608695652173912, 0.3232079663215455
scanline_126007, 34, 3, 2.265233608556242, 61, 7, 0.8906752411575564, 0.5120454565864323
scanline_126007, 35, 5, 1.0739937057928899, 27, 6, 0.9275, 0.4254514959840037
scanline_126007, 36, 3, 2.144347742700577, 60, 7, 0.8906752411575564, 0.5120454565864323
scanline_126007, 37, 3, 2.0788481754318204, 27, 12, 0.9167974882260596, 0.43801950742630585
scanline_126007, 38, 6, 2.283629595206654, 14, 11, 0.9060375849660135, 0.3907981315668835
scanline_126007, 39, 4, 1.2931540355633913, 39, 9, 0.9057562076749436, 0.4111081746641336
