file, distance_index, batch_size, threshold, max_dist_size, new_dist_buffer_size, f1, cover
robocalls, 0, 3, 2.0550407479986212, 59, 9, 0.9655172413793104, 0.7760683760683762
robocalls, 1, 5, 2.226110694474381, 24, 3, 0.9655172413793104, 0.7504956745382277
robocalls, 2, 4, 2.280742625330239, 60, 4, 0.8092485549132948, 0.3096153846153846
robocalls, 3, 6, 1.1535647283340498, 89, 4, 0.9655172413793104, 0.7712905764312413
robocalls, 4, 6, 1.6225126953564561, 86, 5, 0.9655172413793104, 0.7712905764312413
robocalls, 5, 3, 1.4394273112560363, 71, 4, 0.9655172413793104, 0.7713151200560211
robocalls, 6, 3, 3.3377683849452207, 50, 3, 1.0, 0.7423076923076922
robocalls, 7, 6, 0.6013520901263384, 88, 5, 0.9655172413793104, 0.7712905764312413
robocalls, 9, 6, 2.2319643205601194, 87, 6, 0.9655172413793104, 0.7712905764312413
robocalls, 10, 6, 2.3302354545859525, 10, 4, 0.9655172413793104, 0.7712905764312413
robocalls, 11, 4, 2.785135653701606, 89, 5, 0.9655172413793104, 0.8076923076923077
robocalls, 12, 3, 0.8261490498224698, 31, 3, 1.0, 0.7423076923076922
robocalls, 13, 5, 1.518504624729841, 93, 3, 0.9655172413793104, 0.7209925854085892
robocalls, 14, 6, 1.143221548665288, 88, 4, 0.9655172413793104, 0.7712905764312413
robocalls, 15, 3, 1.2504673730074294, 59, 6, 0.9655172413793104, 0.7713151200560211
robocalls, 16, 4, 0.9346837199152199, 15, 3, 0.9655172413793104, 0.6603098290598292
robocalls, 17, 6, 2.786593147543402, 70, 5, 0.9655172413793104, 0.7712905764312413
robocalls, 18, 5, 3.686910264554224, 67, 10, 0.9655172413793104, 0.7184162895927602
robocalls, 19, 5, 3.7034268641602766, 37, 10, 0.9655172413793104, 0.7184162895927602
robocalls, 20, 4, 3.076289616698377, 89, 5, 0.9655172413793104, 0.8076923076923077
robocalls, 21, 4, 1.0395004756187411, 36, 3, 0.9655172413793104, 0.7115384615384616
robocalls, 22, 3, 2.2929348131897713, 35, 4, 0.9655172413793104, 0.7760683760683762
robocalls, 23, 6, 0.8126905709483514, 69, 3, 0.9655172413793104, 0.7712905764312413
robocalls, 24, 3, 2.756842203520331, 11, 4, 0.9655172413793104, 0.7713151200560211
robocalls, 25, 4, 2.810370167830743, 33, 3, 0.9655172413793104, 0.8076923076923077
robocalls, 26, 4, 1.1239814459088349, 42, 5, 0.9655172413793104, 0.8076923076923077
robocalls, 27, 3, 0.644015163994265, 95, 5, 0.9655172413793104, 0.7713151200560211
robocalls, 28, 4, 3.453397044665693, 99, 39, 0.8, 0.6679881656804734
robocalls, 29, 6, 1.9285536257685816, 11, 6, 0.9655172413793104, 0.7712905764312413
robocalls, 30, 5, 0.336156347212215, 41, 3, 0.9655172413793104, 0.6646577437796302
robocalls, 31, 6, 1.2933598215928073, 80, 4, 0.9655172413793104, 0.7712905764312413
robocalls, 32, 6, 0.705473743076502, 20, 3, 0.9655172413793104, 0.7712905764312413
robocalls, 33, 5, 2.607824487796559, 10, 3, 0.9655172413793104, 0.7209925854085892
robocalls, 34, 6, 1.0553741234905814, 76, 5, 0.9655172413793104, 0.7712905764312413
robocalls, 35, 3, 1.4829579039651284, 67, 8, 0.9655172413793104, 0.7760683760683762
robocalls, 36, 6, 2.1940884979165864, 11, 5, 0.9655172413793104, 0.7712905764312413
robocalls, 37, 6, 0.9486171697740529, 33, 3, 0.9655172413793104, 0.7712905764312413
robocalls, 38, 5, 0.7246563639219332, 68, 3, 0.9655172413793104, 0.7504956745382277
robocalls, 39, 6, 1.655615852446965, 76, 3, 0.9655172413793104, 0.7712905764312413
