file, distance_index, batch_size, threshold, max_dist_size, new_dist_buffer_size, f1, cover
jfk_passengers, 0, 5, 2.1813878342455078, 50, 39, 0.7755102040816326, 0.8345900167057547
jfk_passengers, 1, 3, 2.6707319232396194, 24, 33, 0.7241379310344827, 0.7665885349218683
jfk_passengers, 2, 4, 0.7840102323016077, 19, 40, 0.723404255319149, 0.6298433048433048
jfk_passengers, 3, 4, 2.9003634608245696, 46, 29, 0.723404255319149, 0.6298433048433048
jfk_passengers, 4, 4, 3.9243760995370907, 60, 5, 0.723404255319149, 0.6298433048433048
jfk_passengers, 5, 6, 3.325123806588375, 15, 9, 0.7755102040816326, 0.8345900167057547
jfk_passengers, 6, 4, 2.95565090907697, 39, 26, 0.7755102040816326, 0.8392664497512488
jfk_passengers, 7, 3, 1.9708172960981158, 46, 29, 0.7755102040816326, 0.7386895806238447
jfk_passengers, 9, 5, 3.699278603789231, 58, 27, 0.723404255319149, 0.6298433048433048
jfk_passengers, 10, 4, 3.3791443912522516, 28, 6, 0.7777777777777777, 0.7533577533577533
jfk_passengers, 11, 3, 2.5120052923547833, 99, 30, 0.7755102040816326, 0.7386895806238447
jfk_passengers, 12, 6, 0.7585026643353172, 63, 43, 0.7755102040816326, 0.8345900167057547
jfk_passengers, 13, 4, 2.1844235793777442, 50, 31, 0.7755102040816326, 0.8392664497512488
jfk_passengers, 14, 3, 2.5341419680376482, 53, 25, 0.7755102040816326, 0.7386895806238447
jfk_passengers, 15, 4, 3.543028452150122, 59, 45, 0.7755102040816326, 0.8392664497512488
jfk_passengers, 16, 4, 3.5275845877170977, 55, 36, 0.7755102040816326, 0.8392664497512488
jfk_passengers, 17, 4, 3.508519452853308, 59, 29, 0.7755102040816326, 0.8392664497512488
jfk_passengers, 18, 6, 3.3117351717374786, 44, 17, 0.7755102040816326, 0.8345900167057547
jfk_passengers, 19, 6, 3.7326360601664375, 35, 49, 0.7755102040816326, 0.8345900167057547
jfk_passengers, 20, 3, 2.480375155140227, 64, 18, 0.7755102040816326, 0.7386895806238447
jfk_passengers, 21, 6, 1.1175233619989486, 28, 16, 0.7755102040816326, 0.8345900167057547
jfk_passengers, 22, 4, 2.2828468907514496, 72, 45, 0.7755102040816326, 0.8392664497512488
jfk_passengers, 23, 5, 3.7092806768827864, 98, 17, 0.723404255319149, 0.6298433048433048
jfk_passengers, 24, 4, 3.9552444524160926, 34, 50, 0.7755102040816326, 0.8392664497512488
jfk_passengers, 25, 4, 2.028785617213788, 71, 27, 0.7755102040816326, 0.8392664497512488
jfk_passengers, 26, 6, 1.1002355140059459, 43, 12, 0.7755102040816326, 0.8345900167057547
jfk_passengers, 27, 3, 2.800195681701299, 99, 13, 0.7755102040816326, 0.7386895806238447
jfk_passengers, 28, 5, 0.4186970324140492, 61, 31, 0.723404255319149, 0.6298433048433048
jfk_passengers, 29, 4, 3.8200184310774077, 41, 50, 0.7755102040816326, 0.8392664497512488
jfk_passengers, 30, 3, 1.8691205268357793, 17, 46, 0.8679245283018869, 0.8645569309362413
jfk_passengers, 31, 3, 3.0421921103350105, 57, 12, 0.723404255319149, 0.6298433048433048
jfk_passengers, 32, 4, 3.5910295626009416, 62, 46, 0.7755102040816326, 0.8392664497512488
jfk_passengers, 33, 4, 3.5907198144899577, 60, 36, 0.7755102040816326, 0.8392664497512488
jfk_passengers, 34, 6, 1.4046108279052203, 99, 29, 0.7131782945736433, 0.8004543668336772
jfk_passengers, 35, 3, 1.832301375768251, 59, 41, 0.7755102040816326, 0.8345900167057547
jfk_passengers, 36, 3, 2.894402214037635, 32, 29, 0.7241379310344827, 0.7868734352067686
jfk_passengers, 37, 6, 1.6230599807876862, 85, 29, 0.7131782945736433, 0.8004543668336772
jfk_passengers, 38, 3, 3.6748125450342024, 30, 14, 0.7755102040816326, 0.7386895806238447
jfk_passengers, 39, 4, 2.3919196037556802, 65, 28, 0.723404255319149, 0.6298433048433048
