file, distance_index, batch_size, threshold, max_dist_size, new_dist_buffer_size, f1, cover
quality_control_2, 0, 3, 1.4216935486408822, 15, 31, 1.0, 0.9230324445872149
quality_control_2, 1, 3, 3.560231825841328, 24, 23, 1.0, 0.9230324445872149
quality_control_2, 2, 6, 0.7028888183708661, 69, 44, 0.7500000000000001, 0.6382524441558766
quality_control_2, 3, 3, 0.7404275734431379, 82, 50, 0.5454545454545455, 0.8655929825807483
quality_control_2, 4, 4, 1.0243668451464798, 61, 41, 1.0, 0.9223181723701366
quality_control_2, 5, 3, 1.5421997117338715, 54, 35, 1.0, 0.9230324445872149
quality_control_2, 6, 3, 2.446168504457098, 43, 22, 1.0, 0.9230324445872149
quality_control_2, 7, 5, 1.4266683281608816, 10, 32, 0.5454545454545455, 0.8934693055530125
quality_control_2, 9, 4, 3.600719703986203, 54, 46, 0.888888888888889, 0.9029730079736554
quality_control_2, 10, 3, 1.904713366097474, 12, 8, 0.9473684210526316, 0.9077664124976753
quality_control_2, 11, 3, 1.807161557763011, 35, 19, 1.0, 0.9230324445872149
quality_control_2, 12, 5, 2.2952583063402994, 24, 26, 0.5454545454545455, 0.8934693055530125
quality_control_2, 13, 3, 1.558661337911538, 74, 19, 1.0, 0.9230324445872149
quality_control_2, 14, 4, 3.8444901253815535, 75, 38, 0.7500000000000001, 0.6382524441558766
quality_control_2, 15, 4, 1.6957398339980314, 86, 20, 0.7500000000000001, 0.6382524441558766
quality_control_2, 16, 6, 2.1223554002469918, 57, 29, 0.7500000000000001, 0.6382524441558766
quality_control_2, 17, 4, 0.8123079625098383, 42, 20, 0.7500000000000001, 0.6382524441558766
quality_control_2, 18, 3, 2.3640247446502793, 47, 17, 1.0, 0.9230324445872149
quality_control_2, 19, 3, 3.552294991584773, 78, 42, 0.7500000000000001, 0.6382524441558766
quality_control_2, 20, 3, 3.7506942314059986, 18, 27, 1.0, 0.9230324445872149
quality_control_2, 21, 3, 1.3318219286718205, 39, 45, 1.0, 0.9230324445872149
quality_control_2, 22, 3, 1.8824471040861492, 33, 6, 1.0, 0.9230324445872149
quality_control_2, 23, 6, 0.5753163982782332, 36, 18, 0.7500000000000001, 0.6382524441558766
quality_control_2, 24, 3, 3.7755104684016647, 43, 18, 1.0, 0.9230324445872149
quality_control_2, 25, 3, 1.6838655053934055, 57, 45, 1.0, 0.9230324445872149
quality_control_2, 26, 4, 3.27137203820112, 50, 24, 0.888888888888889, 0.9029730079736554
quality_control_2, 27, 3, 2.172702990455743, 69, 42, 1.0, 0.9230324445872149
quality_control_2, 28, 3, 0.42534789148191005, 74, 40, 0.8, 0.8035902571757904
quality_control_2, 29, 3, 3.5059814942522842, 20, 24, 1.0, 0.9230324445872149
quality_control_2, 30, 4, 1.3742802200743243, 60, 46, 1.0, 0.9223181723701366
quality_control_2, 31, 3, 0.8556824450439047, 13, 8, 0.4285714285714286, 0.774534520250068
quality_control_2, 32, 3, 2.0090266193609354, 75, 40, 1.0, 0.9230324445872149
quality_control_2, 33, 3, 0.6953286780547834, 56, 25, 0.7500000000000001, 0.6382524441558766
quality_control_2, 34, 5, 1.3992659678705441, 78, 22, 0.7500000000000001, 0.6382524441558766
quality_control_2, 35, 5, 0.21587813563197167, 35, 50, 0.8, 0.7879858657243817
quality_control_2, 36, 6, 0.2712693838312642, 24, 4, 0.7500000000000001, 0.6382524441558766
quality_control_2, 37, 3, 3.192866301437973, 37, 29, 0.8, 0.8452939286861548
quality_control_2, 38, 3, 3.2499236326959275, 26, 24, 1.0, 0.9230324445872149
quality_control_2, 39, 5, 2.5733959326483804, 21, 37, 1.0, 0.9167703180212013
