file,distance_index,batch_size,threshold,max_dist_size,new_dist_buffer_size,f1,cover
scanline_126007,0,4,3.341416081498203,24,9,0.6601941747572815,0.6237348071223158
scanline_126007,1,3,2.5229488505638984,55,9,0.8688524590163935,0.5856227378133994
scanline_126007,2,3,0.9771101133251888,32,46,0.65234375,0.6743868166424083
scanline_126007,3,6,1.950597452938536,51,11,0.7546807489198273,0.657232211062053
scanline_126007,4,6,1.8714041511593509,57,11,0.7546807489198273,0.657232211062053
scanline_126007,5,6,0.9327447447024791,72,8,0.8698710433763189,0.44352364746154616
scanline_126007,6,5,1.5579760546766825,55,47,0.7062031356509885,0.623392545787811
scanline_126007,7,6,1.8868812666275365,51,11,0.7546807489198273,0.657232211062053
scanline_126007,9,6,1.9638658577852042,50,7,0.7546807489198273,0.657232211062053
scanline_126007,10,6,3.5735043595145215,54,10,0.7546807489198273,0.657232211062053
scanline_126007,11,3,1.633185769944732,73,7,0.8688524590163935,0.5846956568863184
scanline_126007,12,3,0.5411877618366057,12,7,0.9639639639639641,0.46291259263981815
scanline_126007,13,4,2.8186090876735586,48,10,0.6601941747572815,0.6237348071223158
scanline_126007,14,3,2.4273823958985563,16,9,0.8688524590163935,0.5846956568863184
scanline_126007,15,3,2.8422137191380923,39,9,0.8688524590163935,0.5856227378133994
scanline_126007,16,6,2.0287586468781864,78,11,0.8014466546112116,0.49351705143600527
scanline_126007,17,3,2.567585948824686,40,11,0.8688524590163935,0.5856227378133994
scanline_126007,18,4,3.082583755558979,74,11,0.65234375,0.6311974186884065
scanline_126007,19,5,2.6330416380875734,20,46,0.65234375,0.634460086655894
scanline_126007,20,6,2.394805827129764,52,10,0.7546807489198273,0.657232211062053
scanline_126007,21,6,1.255096468311158,13,12,0.8798701298701298,0.5467048066789
scanline_126007,22,4,2.8819145235093035,44,10,0.6601941747572815,0.6237348071223158
scanline_126007,23,3,1.807083794042631,10,12,0.8040804080408043,0.5661239196956553
scanline_126007,24,3,3.089835992807459,42,8,0.8688524590163935,0.5856227378133994
scanline_126007,25,4,2.296229675275845,18,8,0.7474903474903476,0.5796624718662762
scanline_126007,26,6,1.1336538009616959,51,9,0.7546807489198273,0.657232211062053
scanline_126007,27,6,3.8207871502387567,50,8,0.7546807489198273,0.657232211062053
scanline_126007,28,5,0.7070548390389889,54,20,0.65234375,0.6780224242604993
scanline_126007,29,3,2.8668790796431987,64,9,0.8688524590163935,0.5846956568863184
scanline_126007,30,3,3.163203354919294,60,36,0.65234375,0.6798555110534088
scanline_126007,31,6,1.7561410222419327,51,12,0.7546807489198273,0.657232211062053
scanline_126007,32,3,2.6683883072135766,39,9,0.8688524590163935,0.5856227378133994
scanline_126007,33,3,2.4173912457329294,41,7,0.8688524590163935,0.5856227378133994
scanline_126007,34,3,2.963227987751262,37,12,0.8688524590163935,0.5856227378133994
scanline_126007,35,3,2.8632005826299545,76,9,0.8170212765957446,0.6479845020665354
scanline_126007,36,3,2.4147555647022743,37,7,0.8688524590163935,0.5856227378133994
scanline_126007,37,3,2.469739942621826,70,10,0.8906752411575564,0.5318811720295097
scanline_126007,38,3,2.709209133404976,17,8,0.8688524590163935,0.5846956568863184
scanline_126007,39,6,1.6682267668919808,55,11,0.7546807489198273,0.657232211062053
