file, distance_index, batch_size, threshold, max_dist_size, new_dist_buffer_size, f1, cover
usd_isk, 0, 3, 1.9921705419728961, 37, 43, 0.7854251012145749, 0.8577019651513579
usd_isk, 1, 3, 3.0849161604378113, 16, 30, 0.7854251012145749, 0.8577019651513579
usd_isk, 2, 3, 1.07882268826085, 82, 11, 0.7854251012145749, 0.8577019651513579
usd_isk, 3, 3, 2.8670398008708284, 46, 25, 0.7854251012145749, 0.8577019651513579
usd_isk, 4, 3, 2.4495991276828835, 85, 43, 0.7854251012145749, 0.8577019651513579
usd_isk, 5, 3, 1.2181331161099052, 100, 45, 0.7854251012145749, 0.8577019651513579
usd_isk, 6, 3, 2.402761029481355, 79, 27, 0.7854251012145749, 0.8577019651513579
usd_isk, 7, 3, 1.6727347339961967, 73, 28, 0.7854251012145749, 0.8577019651513579
usd_isk, 9, 3, 1.8952807074874265, 25, 39, 0.7854251012145749, 0.8577019651513579
usd_isk, 10, 3, 3.3903181802169184, 14, 50, 0.7854251012145749, 0.8577019651513579
usd_isk, 11, 3, 2.466036928377382, 15, 25, 0.7854251012145749, 0.8577019651513579
usd_isk, 12, 3, 0.2706754726179428, 39, 24, 0.7854251012145749, 0.8577019651513579
usd_isk, 13, 3, 2.4859756573633702, 49, 42, 0.7854251012145749, 0.8577019651513579
usd_isk, 14, 3, 2.684205140572571, 32, 16, 0.7854251012145749, 0.8577019651513579
usd_isk, 15, 3, 1.467810964346424, 83, 33, 0.7854251012145749, 0.8577019651513579
usd_isk, 16, 3, 3.662029574530191, 65, 42, 0.7854251012145749, 0.8577019651513579
usd_isk, 17, 3, 3.946387704970897, 32, 49, 0.7854251012145749, 0.8577019651513579
usd_isk, 18, 3, 2.079258173229693, 48, 40, 0.5330073349633252, 0.7872953208262382
usd_isk, 19, 3, 2.0658998866526006, 63, 43, 0.5330073349633252, 0.7872953208262382
usd_isk, 20, 3, 3.9853959133639374, 84, 40, 0.7854251012145749, 0.8577019651513579
usd_isk, 21, 3, 2.7268360698101644, 16, 39, 0.7854251012145749, 0.8577019651513579
usd_isk, 22, 3, 1.7543220297133837, 75, 43, 0.7854251012145749, 0.8577019651513579
usd_isk, 23, 3, 3.2202568069394135, 36, 49, 0.7854251012145749, 0.8577019651513579
usd_isk, 24, 3, 2.3283399858397034, 81, 36, 0.7854251012145749, 0.8577019651513579
usd_isk, 25, 3, 1.9620633977650206, 68, 28, 0.7854251012145749, 0.8577019651513579
usd_isk, 26, 3, 1.0421568651442275, 78, 32, 0.7854251012145749, 0.8577019651513579
usd_isk, 27, 3, 3.2547644325678595, 93, 37, 0.7854251012145749, 0.8577019651513579
usd_isk, 28, 3, 1.0230445881434973, 45, 17, 0.7854251012145749, 0.8577019651513579
usd_isk, 29, 3, 3.505979505011281, 35, 41, 0.7854251012145749, 0.8577019651513579
usd_isk, 30, 4, 3.0633256914439135, 24, 39, 0.7854251012145749, 0.8527794314919734
usd_isk, 31, 6, 3.9274828124762466, 19, 19, 0.7854251012145749, 0.8681988185736682
usd_isk, 32, 3, 2.3240155736551698, 98, 36, 0.7854251012145749, 0.8577019651513579
usd_isk, 33, 3, 3.7716555632382245, 68, 35, 0.7854251012145749, 0.8577019651513579
usd_isk, 34, 3, 3.9816071475150223, 41, 33, 0.7854251012145749, 0.8577019651513579
usd_isk, 35, 3, 1.2324038606001506, 82, 19, 0.7854251012145749, 0.8681988185736682
usd_isk, 36, 3, 2.00598137748084, 74, 41, 0.7854251012145749, 0.8577019651513579
usd_isk, 37, 3, 3.3269967731586227, 21, 41, 0.7854251012145749, 0.8577019651513579
usd_isk, 38, 3, 2.55991535705725, 34, 50, 0.7854251012145749, 0.8577019651513579
usd_isk, 39, 3, 1.9306013148076986, 73, 44, 0.7854251012145749, 0.8577019651513579
