file, distance_index, batch_size, threshold, max_dist_size, new_dist_buffer_size, f1, cover
homeruns, 0, 6, 3.088677301847503, 21, 10, 0.8732394366197184, 0.7027858951879993
homeruns, 1, 6, 2.885509758292952, 47, 4, 0.8732394366197184, 0.7027858951879993
homeruns, 2, 6, 1.30889396161382, 54, 50, 0.3973063973063973, 0.5906403013182675
homeruns, 3, 4, 1.6208909988387799, 81, 18, 0.8732394366197184, 0.6851446522501461
homeruns, 4, 6, 0.9262126885700469, 43, 46, 0.8118811881188119, 0.6938028443405415
homeruns, 5, 6, 2.510330628711219, 25, 14, 0.8732394366197184, 0.7027858951879993
homeruns, 6, 4, 2.569018123856132, 51, 45, 0.8118811881188119, 0.6938028443405415
homeruns, 7, 6, 1.8727437927506716, 24, 10, 0.8732394366197184, 0.7027858951879993
homeruns, 9, 4, 1.9271645096253989, 23, 26, 0.8118811881188119, 0.6938028443405415
homeruns, 10, 6, 2.4702228437248404, 33, 15, 0.8732394366197184, 0.7027858951879993
homeruns, 11, 3, 2.6830626446562755, 29, 12, 0.8732394366197184, 0.7027858951879993
homeruns, 12, 3, 0.6138011526381713, 30, 14, 0.8732394366197184, 0.7027858951879993
homeruns, 13, 3, 2.031905154237516, 46, 9, 0.8732394366197184, 0.7027858951879993
homeruns, 14, 6, 2.8361134921257736, 21, 13, 0.8732394366197184, 0.7027858951879993
homeruns, 15, 3, 3.115280720291602, 35, 17, 0.8732394366197184, 0.7027858951879993
homeruns, 16, 6, 3.2224927114007804, 59, 16, 0.8732394366197184, 0.7027858951879993
homeruns, 17, 3, 3.5005110858564255, 35, 11, 0.8732394366197184, 0.7027858951879993
homeruns, 18, 3, 3.101723032018095, 27, 18, 0.8732394366197184, 0.7027858951879993
homeruns, 19, 3, 2.928154943877467, 47, 27, 0.8118811881188119, 0.6938028443405415
homeruns, 20, 3, 1.8258015326498376, 30, 10, 0.8732394366197184, 0.7027858951879993
homeruns, 21, 6, 1.2548645791876507, 36, 17, 0.8732394366197184, 0.7027858951879993
homeruns, 22, 6, 2.9420256173715185, 23, 6, 0.8732394366197184, 0.7027858951879993
homeruns, 23, 3, 2.509557114853671, 25, 17, 0.8732394366197184, 0.7027858951879993
homeruns, 24, 4, 2.392243190106869, 31, 45, 0.8118811881188119, 0.6938028443405415
homeruns, 25, 6, 1.8117925677538194, 75, 13, 0.8732394366197184, 0.7027858951879993
homeruns, 26, 3, 1.1630185026422795, 27, 9, 0.8732394366197184, 0.7027858951879993
homeruns, 27, 6, 3.187034737887228, 26, 16, 0.8732394366197184, 0.7027858951879993
homeruns, 28, 3, 1.443856819296636, 62, 17, 0.7564766839378239, 0.5825604554529622
homeruns, 29, 6, 3.4209374010174245, 32, 14, 0.8732394366197184, 0.7027858951879993
homeruns, 30, 6, 0.6640553441238815, 90, 43, 0.8118811881188119, 0.6938028443405415
homeruns, 31, 4, 1.020448617864501, 25, 41, 0.6748971193415637, 0.683246152347555
homeruns, 32, 6, 3.125454861841971, 34, 8, 0.8732394366197184, 0.7027858951879993
homeruns, 33, 6, 3.3142848669940452, 85, 9, 0.8732394366197184, 0.7027858951879993
homeruns, 34, 3, 3.0842628818418376, 36, 15, 0.8732394366197184, 0.7027858951879993
homeruns, 35, 4, 1.1912384458033127, 78, 12, 0.8732394366197184, 0.6981377185059242
homeruns, 36, 3, 3.6089711271582723, 29, 13, 0.8732394366197184, 0.7027858951879993
homeruns, 37, 6, 3.9482725526721816, 29, 15, 0.8732394366197184, 0.7027858951879993
homeruns, 38, 4, 1.3668277892619134, 33, 29, 0.8118811881188119, 0.6938028443405415
homeruns, 39, 5, 0.9197119484690597, 15, 50, 0.8118811881188119, 0.6938028443405415
