file, distance_index, batch_size, threshold, max_dist_size, new_dist_buffer_size, f1, cover
debt_ireland, 0, 3, 1.1669432563204456, 96, 6, 0.9795918367346939, 0.610978835978836
debt_ireland, 1, 3, 0.617877709110179, 66, 4, 0.9795918367346939, 0.610978835978836
debt_ireland, 2, 3, 2.305193081721784, 25, 6, 0.9795918367346939, 0.610978835978836
debt_ireland, 3, 3, 0.806846298932749, 63, 4, 0.9795918367346939, 0.610978835978836
debt_ireland, 4, 3, 0.4218002352520658, 28, 5, 0.9795918367346939, 0.610978835978836
debt_ireland, 5, 3, 0.6177091556277483, 46, 5, 0.9795918367346939, 0.610978835978836
debt_ireland, 6, 3, 0.6825442900745103, 31, 5, 0.9795918367346939, 0.610978835978836
debt_ireland, 7, 3, 0.6407099504585422, 94, 4, 0.9795918367346939, 0.610978835978836
debt_ireland, 9, 3, 0.1754916596083289, 60, 4, 0.9795918367346939, 0.610978835978836
debt_ireland, 10, 3, 0.10439339492760233, 43, 5, 0.9795918367346939, 0.610978835978836
debt_ireland, 11, 3, 1.1057091288653507, 100, 4, 0.9795918367346939, 0.610978835978836
debt_ireland, 12, 3, 2.138669529919051, 35, 6, 0.9795918367346939, 0.610978835978836
debt_ireland, 13, 3, 1.4023843111161873, 100, 4, 0.9795918367346939, 0.610978835978836
debt_ireland, 14, 3, 0.9590919819406485, 64, 6, 0.9795918367346939, 0.610978835978836
debt_ireland, 15, 3, 0.11697058317496078, 91, 5, 0.9795918367346939, 0.610978835978836
debt_ireland, 16, 3, 0.4704996011626106, 45, 6, 0.9795918367346939, 0.610978835978836
debt_ireland, 17, 3, 1.2550356911319618, 76, 4, 0.9795918367346939, 0.610978835978836
debt_ireland, 18, 5, 2.372596384683441, 89, 6, 0.7603305785123966, 0.5445824017252588
debt_ireland, 19, 3, 0.17581483174687107, 67, 6, 0.9583333333333333, 0.6554232804232805
debt_ireland, 20, 3, 0.5459619960731693, 44, 5, 0.9795918367346939, 0.610978835978836
debt_ireland, 21, 3, 0.923495450689217, 33, 4, 0.9795918367346939, 0.610978835978836
debt_ireland, 22, 3, 0.8247845994762839, 87, 6, 0.9795918367346939, 0.610978835978836
debt_ireland, 23, 3, 1.2951541515740264, 33, 5, 0.9795918367346939, 0.610978835978836
debt_ireland, 24, 3, 1.1854614490303135, 28, 5, 0.9795918367346939, 0.610978835978836
debt_ireland, 25, 3, 0.7770524576720489, 66, 4, 0.9795918367346939, 0.610978835978836
debt_ireland, 26, 3, 0.9799471677348115, 78, 5, 0.9795918367346939, 0.610978835978836
debt_ireland, 27, 3, 0.44011478066341414, 92, 4, 0.9795918367346939, 0.610978835978836
debt_ireland, 28, 3, 3.2483386001485317, 81, 5, 0.9795918367346939, 0.610978835978836
debt_ireland, 29, 3, 1.9662641832116672, 54, 5, 0.9795918367346939, 0.610978835978836
debt_ireland, 30, 3, 0.1007494529656495, 93, 5, 0.9795918367346939, 0.610978835978836
debt_ireland, 31, 3, 0.3481428322579698, 72, 5, 0.9795918367346939, 0.610978835978836
debt_ireland, 32, 3, 1.7878241343550476, 49, 4, 0.9795918367346939, 0.610978835978836
debt_ireland, 33, 3, 0.4400958399229902, 69, 5, 0.9795918367346939, 0.610978835978836
debt_ireland, 34, 3, 0.7099708455224532, 16, 6, 0.9795918367346939, 0.610978835978836
debt_ireland, 35, 3, 0.7325772284462008, 12, 4, 0.9795918367346939, 0.610978835978836
debt_ireland, 36, 3, 1.3476971247698386, 24, 4, 0.9795918367346939, 0.610978835978836
debt_ireland, 37, 3, 0.5605589052702775, 56, 5, 0.9795918367346939, 0.610978835978836
debt_ireland, 38, 3, 0.20099649753658322, 37, 6, 0.9795918367346939, 0.610978835978836
debt_ireland, 39, 3, 0.43685187877437165, 51, 4, 0.9795918367346939, 0.610978835978836
