file, distance_index, batch_size, threshold, max_dist_size, new_dist_buffer_size, f1, cover
centralia, 0, 4, 0.9665074989622986, 24, 9, 0.9090909090909091, 0.7533333333333333
centralia, 1, 4, 0.1125432674099077, 99, 9, 0.9090909090909091, 0.7533333333333333
centralia, 2, 3, 3.4701774943752697, 89, 10, 0.9090909090909091, 0.7533333333333333
centralia, 3, 6, 2.6306412237362102, 54, 11, 0.9090909090909091, 0.7533333333333333
centralia, 4, 4, 2.7881187828941885, 65, 5, 0.9090909090909091, 0.7533333333333333
centralia, 5, 6, 1.156336111398267, 11, 11, 0.9090909090909091, 0.7533333333333333
centralia, 6, 3, 1.2026111354790507, 30, 10, 0.9090909090909091, 0.7533333333333333
centralia, 7, 4, 3.2955960906070727, 40, 6, 0.9090909090909091, 0.7533333333333333
centralia, 9, 4, 3.6901597076099923, 74, 9, 0.9090909090909091, 0.7533333333333333
centralia, 10, 6, 2.8390372086117743, 19, 10, 0.9090909090909091, 0.7533333333333333
centralia, 11, 3, 0.8566124305671419, 26, 10, 0.9090909090909091, 0.7533333333333333
centralia, 12, 6, 2.7090072915546055, 17, 7, 0.9090909090909091, 0.7533333333333333
centralia, 13, 6, 1.49363812048604, 53, 9, 0.9090909090909091, 0.7533333333333333
centralia, 14, 4, 2.981150622377809, 90, 6, 0.9090909090909091, 0.7533333333333333
centralia, 15, 4, 1.5037968620854019, 54, 10, 0.9090909090909091, 0.7533333333333333
centralia, 16, 6, 2.031355107781127, 88, 8, 0.9090909090909091, 0.7533333333333333
centralia, 17, 4, 2.405351769253988, 53, 10, 0.9090909090909091, 0.7533333333333333
centralia, 18, 5, 2.6086785369242596, 42, 9, 0.7628865979381444, 0.6746666666666667
centralia, 19, 6, 3.88659846954522, 19, 13, 0.7628865979381444, 0.6746666666666667
centralia, 20, 4, 0.7319574639217522, 91, 11, 0.9090909090909091, 0.7533333333333333
centralia, 21, 6, 0.10718775732777686, 10, 12, 0.9090909090909091, 0.7533333333333333
centralia, 22, 3, 2.374609146753457, 59, 9, 0.9090909090909091, 0.7533333333333333
centralia, 23, 3, 2.365031585196602, 45, 3, 0.9090909090909091, 0.7533333333333333
centralia, 24, 4, 3.5646974740100883, 27, 9, 0.9090909090909091, 0.7533333333333333
centralia, 25, 3, 2.340980241519599, 47, 11, 0.9090909090909091, 0.7533333333333333
centralia, 26, 6, 0.10205654436133503, 15, 9, 0.9090909090909091, 0.7533333333333333
centralia, 27, 3, 2.6066515866671898, 45, 12, 0.9090909090909091, 0.7533333333333333
centralia, 28, 3, 1.4004671674603193, 84, 10, 0.9090909090909091, 0.7533333333333333
centralia, 29, 6, 2.15342053212999, 94, 8, 0.9090909090909091, 0.7533333333333333
centralia, 30, 4, 3.8538976142831594, 38, 18, 0.7628865979381444, 0.6746666666666667
centralia, 31, 6, 2.0787030902958, 79, 6, 0.9090909090909091, 0.7533333333333333
centralia, 32, 3, 3.5641691510959737, 41, 11, 0.9090909090909091, 0.7533333333333333
centralia, 33, 6, 3.1593527795561345, 44, 10, 0.9090909090909091, 0.7533333333333333
centralia, 34, 3, 2.365247103810436, 84, 10, 0.9090909090909091, 0.7533333333333333
centralia, 35, 4, 0.5581014471414378, 11, 38, 0.7628865979381444, 0.6746666666666667
centralia, 36, 4, 0.17939994756512573, 42, 11, 0.9090909090909091, 0.7533333333333333
centralia, 37, 3, 2.8857463280323663, 84, 11, 0.9090909090909091, 0.7533333333333333
centralia, 38, 6, 2.745136494716999, 15, 3, 0.9090909090909091, 0.7533333333333333
centralia, 39, 3, 2.0355477145869045, 100, 4, 0.9090909090909091, 0.7533333333333333
