file,distance_index,batch_size,threshold,max_dist_size,new_dist_buffer_size,f1,cover
shanghai_license,0,5,0.8238048314351403,20,46,0.7777777777777778,0.6970537332959535
shanghai_license,1,5,0.6367888327407984,94,30,0.7777777777777778,0.7943815896929582
shanghai_license,2,3,1.0438952791867984,61,45,0.6511627906976744,0.5422310298102981
shanghai_license,3,5,1.9649541196147844,23,32,0.9655172413793104,0.9304479955144378
shanghai_license,4,5,2.2995202112908237,54,31,0.9655172413793104,0.9304479955144378
shanghai_license,5,5,0.3734951289358814,58,43,0.7777777777777778,0.726752789458929
shanghai_license,6,5,3.6174341153208647,93,33,0.9655172413793104,0.9304479955144378
shanghai_license,7,5,2.82954863161139,21,22,0.9655172413793104,0.9304479955144378
shanghai_license,9,5,1.8943551019831988,33,21,0.9655172413793104,0.9304479955144378
shanghai_license,10,5,2.746570230734022,73,12,0.9655172413793104,0.9304479955144378
shanghai_license,11,5,0.545953522874622,39,43,0.7777777777777778,0.726752789458929
shanghai_license,12,5,0.1168897962252765,59,24,0.9655172413793104,0.9304479955144378
shanghai_license,13,6,3.886121913077433,71,46,0.9655172413793104,0.9281656226398329
shanghai_license,14,5,0.8144893745132853,81,29,0.7777777777777778,0.7943815896929582
shanghai_license,15,5,0.6553550285400389,94,28,0.7777777777777778,0.7943815896929582
shanghai_license,16,5,1.8864765294629178,35,36,0.7777777777777778,0.6970537332959535
shanghai_license,17,5,0.8082660202520745,65,48,0.7777777777777778,0.6970537332959535
shanghai_license,18,5,2.329660909981534,93,26,0.7777777777777778,0.6970537332959535
shanghai_license,19,5,3.8877968087063093,26,47,0.7777777777777778,0.6970537332959535
shanghai_license,20,5,3.2022005437295835,50,46,0.9655172413793104,0.9304479955144378
shanghai_license,21,5,1.2706435077112117,32,29,0.9655172413793104,0.9304479955144378
shanghai_license,22,5,1.8336582452937045,19,36,0.7777777777777778,0.6970537332959535
shanghai_license,23,5,3.9938098623632805,19,39,0.9655172413793104,0.9304479955144378
shanghai_license,24,5,0.568591452402238,77,27,0.7777777777777778,0.7943815896929582
shanghai_license,25,5,0.5391872103285581,27,43,0.7777777777777778,0.726752789458929
shanghai_license,26,5,1.3044272077408023,38,6,0.9655172413793104,0.9304479955144378
shanghai_license,27,6,3.4662889092404012,34,37,0.9655172413793104,0.9281656226398329
shanghai_license,28,5,1.725473552615593,34,36,0.8571428571428571,0.6064715447154472
shanghai_license,29,5,0.2615185037726856,11,45,0.7777777777777778,0.726752789458929
shanghai_license,30,5,0.5787913233430609,52,26,0.7777777777777778,0.7943815896929582
shanghai_license,31,5,1.6575448161243191,40,30,0.9655172413793104,0.9304479955144378
shanghai_license,32,5,0.9993531459366869,21,32,0.7777777777777778,0.6970537332959535
shanghai_license,33,5,0.7197008597074076,32,26,0.7777777777777778,0.7943815896929582
shanghai_license,34,5,0.7030617737388605,85,30,0.7777777777777778,0.7943815896929582
shanghai_license,35,4,3.205426656793381,17,23,1.0,0.8509066214783928
shanghai_license,36,5,0.7006990211124805,70,30,0.7777777777777778,0.7943815896929582
shanghai_license,37,5,0.35067480196743067,64,27,0.7777777777777778,0.7943815896929582
shanghai_license,38,5,2.3645213457705303,89,25,0.9655172413793104,0.9304479955144378
shanghai_license,39,5,1.5243266855526607,34,18,0.9655172413793104,0.9304479955144378
