file,distance_index,batch_size,threshold,max_dist_size,new_dist_buffer_size,f1,cover
run_log,0,6,2.582268407788835,12,32,0.6007326007326007,0.6066418687695283
run_log,1,4,1.7011827546103002,49,15,0.782608695652174,0.5597876003798589
run_log,2,4,3.5808570848050167,19,50,0.5222929936305732,0.5674535842266641
run_log,3,4,0.5985151818949389,45,34,0.7495575221238938,0.5782402482269503
run_log,4,3,0.7969713665605656,17,13,0.8114075436982521,0.6474927911031176
run_log,5,5,3.30991990590001,25,13,0.6713780918727915,0.5930935663769903
run_log,6,6,3.194567720502295,36,13,0.9382978723404256,0.7843085106382979
run_log,7,4,0.8451157096109575,28,16,0.891809908998989,0.7168268805682325
run_log,8,4,0.2788259313913414,70,34,0.5222929936305732,0.5687267907576514
run_log,9,4,0.5965255604702517,46,33,0.7495575221238938,0.5782402482269503
run_log,10,4,0.8221134076730408,24,13,0.891809908998989,0.7168268805682325
run_log,11,4,1.365067671295967,44,28,0.6923076923076923,0.6477710130895186
run_log,12,6,0.8851274113152495,19,35,0.6545454545454545,0.6136679964539007
run_log,13,4,1.3519954804805459,48,32,0.7346938775510203,0.6359774242572802
run_log,14,3,1.0224510665890771,29,35,0.7398203592814371,0.6148392740557895
run_log,15,4,1.5373702846176391,52,28,0.7196969696969698,0.5857115478883419
run_log,16,3,0.7480868869639544,46,35,0.7398203592814371,0.6169093523710718
run_log,17,3,0.7607637987637117,46,35,0.7398203592814371,0.6169093523710718
run_log,18,3,1.2727727447017063,49,29,0.8394449950445986,0.6703729996345145
run_log,19,3,1.3859740949212729,51,31,0.782608695652174,0.662033222159202
run_log,20,4,0.4722754348393654,30,33,0.7495575221238938,0.5782402482269503
run_log,21,4,1.1051683950306612,47,15,0.9898989898989901,0.8039741832983897
run_log,22,4,1.3548752750561714,46,30,0.7346938775510203,0.6359774242572802
run_log,23,4,0.7082901203473047,49,34,0.7495575221238938,0.5782402482269503
run_log,24,4,0.27186822595840815,27,34,0.7495575221238938,0.5782402482269503
run_log,25,6,1.55265416314925,39,28,0.5919003115264797,0.6312433510638298
run_log,26,4,0.8996954993530331,28,34,0.7495575221238938,0.5782402482269503
run_log,27,5,0.10742338735706428,18,33,0.6452054794520549,0.584795417348609
run_log,28,4,3.491219043609908,11,18,0.6003420179056432,0.46964539007092193
run_log,29,3,3.985499934843957,37,8,0.7346938775510203,0.6615921568267497
run_log,30,4,1.3604863884218101,47,36,0.6713780918727915,0.6299646541401861
run_log,31,4,0.8687179016899997,24,34,0.7495575221238938,0.5782402482269503
run_log,32,3,0.8189100669410112,51,36,0.7398203592814371,0.6230830531035448
run_log,33,4,1.146734340304998,16,34,0.7495575221238938,0.5999911347517731
run_log,34,3,1.7620047314101699,33,24,0.6713780918727915,0.5147226824084461
run_log,35,5,0.8389372842884145,40,35,0.6452054794520549,0.584795417348609
run_log,36,4,1.796493009203303,14,30,0.7495575221238938,0.5999911347517731
run_log,37,4,1.9743895747988174,36,4,0.905109489051095,0.6863500698232126
run_log,38,4,1.8086444679802878,19,3,0.905109489051095,0.6780391918713772
run_log,39,4,0.7843528657132313,65,35,0.8394449950445986,0.6495008903598254
