dataset, time(ms), energy(J)
apple, 585.25, 0.14935331920323208
bank, 374.04938271604937, 0.09585025593836702
bee_waggle_6, 417.9583333333333, 0.10599802587339961
bitcoin, 425.98591549295776, 0.1089840483126524
brent_spot, 292.9126213592233, 0.07498895139761126
businv, 316.86315789473684, 0.08087117338229866
centralia, 9.683989670755325, 0.0024797315122543303
children_per_woman, 1374.1818181818182, 0.35223415481470965
co2_canada, 170.4406779661017, 0.04365954497515083
construction, 857.9714285714285, 0.21985067267305566
debt_ireland, 15.697698744769875, 0.004021721434629571
gdp_argentina, 19.351386202450033, 0.004929320171431596
gdp_croatia, 10.454703832752614, 0.0026714676546743237
gdp_iran, 70.89858490566037, 0.018107153295849745
gdp_japan, 19.407503234152653, 0.004954956485896729
global_co2, 158.7989417989418, 0.04052176355480817
homeruns, 43.97657393850659, 0.011242360168930704
iceland_tourism, 58.18217054263566, 0.014894605789241148
jfk_passengers, 579.3269230769231, 0.14833694387610963
lga_passengers, 684.7272727272727, 0.17468372679996946
measles, 236.251968503937, 0.06032149316758557
nile, 270.6306306306306, 0.06917225623371312
occupancy, 1742.388888888889, 0.4417888234649278
ozone, 17.987417615338526, 0.004593292307037194
quality_control_1, 429.42857142857144, 0.10998310093711357
quality_control_2, 221.1691176470588, 0.056544384249491486
quality_control_3, 171.61714285714285, 0.04395404901387987
quality_control_4, 250.49166666666667, 0.0641104190697888
quality_control_5, 91.99388379204893, 0.02351766902338554
rail_lines, 35.73809523809524, 0.009138285884469204
ratner_stock, 165.2087912087912, 0.0422373930990666
robocalls, 54.25497287522604, 0.01386849098719699
run_log, 219.13138686131387, 0.05576699303254708
scanline_126007, 252.83193277310923, 0.06460622015810213
scanline_42049, 187.8, 0.048011362361722834
seatbelts, 219.82481751824818, 0.056201879146670686
shanghai_license, 64.00213219616205, 0.016376166786411555
uk_coal_employ, 173.22988505747125, 0.04429995057901071
unemployment_nl, 125.56066945606695, 0.03210753667878452
us_population, 1115.3703703703704, 0.2849553027261428
usd_isk, 369.7317073170732, 0.09469594464197355
well_log, 1082.9642857142858, 0.2768335346273553
