dataset, time(ms), energy(J)
apple, 417.125, 0.10540824492271542
bank, 342.3863636363636, 0.08723641843033131
bee_waggle_6, 408.2432432432432, 0.10152415233207304
bitcoin, 706.1627906976744, 0.17939214648973828
brent_spot, 944.0, 0.2398515471135454
businv, 1245.56, 0.3161056301607823
centralia, 10.613017332861691, 0.002699085309555287
children_per_woman, 732.390243902439, 0.18507621480106226
co2_canada, 460.1666666666667, 0.11711034079269556
construction, 2022.4666666666667, 0.5148566857513288
debt_ireland, 20.064839572192515, 0.005106621934855939
gdp_argentina, 25.48132427843803, 0.0064352516510259574
gdp_croatia, 13.258948298718515, 0.0033704803017653817
gdp_iran, 204.59863945578232, 0.0521293711901716
gdp_japan, 24.754125412541253, 0.006287375754979648
global_co2, 559.2777777777778, 0.14253099946703246
homeruns, 338.4157303370786, 0.08620267918218671
iceland_tourism, 373.3703703703704, 0.09430351436017022
jfk_passengers, 392.7012987012987, 0.0997458847658737
lga_passengers, 813.4594594594595, 0.20680660990859218
measles, 924.0909090909091, 0.23454699786717273
nile, 364.09638554216866, 0.09243270840731811
occupancy, 855.4444444444445, 0.21169016351099243
ozone, 22.677248677248677, 0.005764805350095034
quality_control_1, 415.36986301369865, 0.10551037462236097
quality_control_2, 191.68789808917197, 0.048567251069048356
quality_control_3, 425.5211267605634, 0.10787703700813361
quality_control_4, 467.7076923076923, 0.11920522111743664
quality_control_5, 172.77011494252875, 0.04395919486429695
rail_lines, 68.14285714285714, 0.017361011951580702
ratner_stock, 584.0192307692307, 0.1474881391561142
robocalls, 174.97093023255815, 0.04453567689759354
run_log, 714.6428571428571, 0.17968478590669942
scanline_126007, 748.0243902439024, 0.19063424508798252
scanline_42049, 1364.9545454545455, 0.3479574142030618
seatbelts, 159.96808510638297, 0.04040851166240963
shanghai_license, 498.26229508196724, 0.12603652853267405
uk_coal_employ, 236.83464566929135, 0.060302937519349877
unemployment_nl, 234.05426356589146, 0.05946227151032294
us_population, 5280.1, 1.3448300874572852
usd_isk, 293.58252427184465, 0.07474361378912875
well_log, 2399.153846153846, 0.6114381254954844
