dataset, time(ms), energy(J)
apple, 245.8617886178862, 0.06293726569236878
bank, 277.1926605504587, 0.07121724308610383
bee_waggle_6, 206.15068493150685, 0.0522539044778282
bitcoin, 260.0258620689655, 0.0666499261842389
brent_spot, 461.6307692307692, 0.11847301857140757
businv, 842.4166666666666, 0.21641588164387335
centralia, 9.919338842975206, 0.002546338147082927
children_per_woman, 1364.3636363636363, 0.3504650956694439
co2_canada, 144.82692307692307, 0.03710457140665277
construction, 1171.3846153846155, 0.30115699530681295
debt_ireland, 13.775482093663912, 0.0035366888463307907
gdp_argentina, 16.303096143400325, 0.004166339816583983
gdp_croatia, 9.176146788990826, 0.002351852089927346
gdp_iran, 93.778125, 0.024052166843529222
gdp_japan, 23.131741140215716, 0.005931020938315124
global_co2, 286.18095238095236, 0.07358454318864027
homeruns, 176.95294117647057, 0.045523268105866654
iceland_tourism, 62.45738045738046, 0.015987817191862614
jfk_passengers, 335.94444444444446, 0.08618716820886524
lga_passengers, 434.0571428571429, 0.11144134215410303
measles, 296.30392156862746, 0.07585983073491376
nile, 33.38153503893215, 0.008557643014942981
occupancy, 212.33802816901408, 0.05372348127247291
ozone, 15.665970772442588, 0.004010731492356918
quality_control_1, 514.8135593220339, 0.1324133010513864
quality_control_2, 459.1363636363636, 0.11811223654639792
quality_control_3, 360.5357142857143, 0.09251979869293878
quality_control_4, 289.15384615384613, 0.07422970882771551
quality_control_5, 78.4177545691906, 0.02007166971662929
rail_lines, 42.69132290184922, 0.010963367279116286
ratner_stock, 327.35869565217394, 0.08377350891129501
robocalls, 102.57337883959045, 0.026344001073022573
run_log, 442.80882352941177, 0.11333939955958318
scanline_126007, 432.2857142857143, 0.11120703230075638
scanline_42049, 412.64383561643837, 0.10603841937590416
seatbelts, 106.31448763250883, 0.027185873884594872
shanghai_license, 56.75992438563327, 0.014534194695807634
uk_coal_employ, 30.600407747196737, 0.007861245740009466
unemployment_nl, 174.8372093023256, 0.04492072465660216
us_population, 2824.909090909091, 0.7263215735038102
usd_isk, 844.6388888888889, 0.21701957100594882
well_log, 796.578947368421, 0.2043279517919425
