dataset, time(ms), energy(J)
apple, 232.5076923076923, 0.05920009384016549
bank, 238.34920634920636, 0.061016931149756676
bee_waggle_6, 238.57142857142858, 0.06049474969112784
bitcoin, 425.4507042253521, 0.10888635311537552
brent_spot, 383.0, 0.09842873424096542
businv, 315.1041666666667, 0.080632983611243
centralia, 9.799150881776617, 0.0025132149660164883
children_per_woman, 1693.0, 0.43478889442778584
co2_canada, 141.95754716981133, 0.03633913051423389
construction, 310.02061855670104, 0.07931022334365086
debt_ireland, 22.128318584070797, 0.005678692584046247
gdp_argentina, 23.02455871066769, 0.005886348085668251
gdp_croatia, 16.019754404698347, 0.00410888528312789
gdp_iran, 65.19739696312364, 0.01669875415308507
gdp_japan, 23.104695919938415, 0.005915243447529404
global_co2, 162.51891891891893, 0.04163554735309476
homeruns, 137.954128440367, 0.03541672845308688
iceland_tourism, 142.94761904761904, 0.03656376226632953
jfk_passengers, 200.66, 0.05141962237617311
lga_passengers, 255.45762711864407, 0.06548460684058166
measles, 848.9722222222222, 0.21778227357415542
nile, 253.32773109243698, 0.06498900380529067
occupancy, 1780.4117647058824, 0.45413246225881965
ozone, 21.194915254237287, 0.0054270702886823
quality_control_1, 426.3380281690141, 0.1094806052132952
quality_control_2, 195.76623376623377, 0.0501966046570948
quality_control_3, 849.5, 0.21823048655414823
quality_control_4, 208.43055555555554, 0.05341652628039305
quality_control_5, 383.3164556962025, 0.09814621584592725
rail_lines, 43.568940493468794, 0.011179215515763322
ratner_stock, 354.8, 0.09084994940284934
robocalls, 164.6120218579235, 0.042203250807603676
run_log, 189.85534591194968, 0.04856055921995703
scanline_126007, 290.875, 0.07472273512399415
scanline_42049, 756.65, 0.19374400639144368
seatbelts, 141.93396226415095, 0.03632603083817127
shanghai_license, 319.9468085106383, 0.08194295554937739
uk_coal_employ, 161.66129032258064, 0.04142826701089327
unemployment_nl, 255.83050847457628, 0.06568269810734712
us_population, 2092.2, 0.5367895951667985
usd_isk, 793.1052631578947, 0.20371045146920982
well_log, 353.4470588235294, 0.09057779091620914
