dataset, time(ms), energy(J)
apple, 179.91017964071855, 0.045194558025815096
bank, 200.53333333333333, 0.05101387919838696
bee_waggle_6, 156.55208333333334, 0.03893725972797787
bitcoin, 134.33035714285714, 0.03427455791229964
brent_spot, 204.75510204081633, 0.052309138410936346
businv, 343.6363636363636, 0.08758203751854539
centralia, 6.5578142076502735, 0.0016772413779708685
children_per_woman, 258.54700854700855, 0.06544276905560376
co2_canada, 51.42294520547945, 0.013102934318258994
construction, 354.78823529411767, 0.09045212747531717
debt_ireland, 10.795609931630082, 0.0027648641846466254
gdp_argentina, 12.285831285831286, 0.003119667889111179
gdp_croatia, 9.053409776704889, 0.0023143238795038396
gdp_iran, 131.4890829694323, 0.0335023830951854
gdp_japan, 13.188131868131869, 0.003360846854669105
global_co2, 205.6986301369863, 0.05235374879866369
homeruns, 83.28531855955679, 0.02110319600064953
iceland_tourism, 111.09963099630997, 0.028111050716319457
jfk_passengers, 126.915611814346, 0.032381337225790036
lga_passengers, 179.96407185628743, 0.0459075130707287
measles, 322.17021276595744, 0.0821355164114411
nile, 83.44444444444444, 0.021224718599165096
occupancy, 666.7333333333333, 0.16673697116550304
ozone, 12.322381930184806, 0.00314161131107136
quality_control_1, 53.28191489361702, 0.013577262735846148
quality_control_2, 90.60843373493977, 0.02306528922502158
quality_control_3, 73.3960880195599, 0.018726930852334834
quality_control_4, 179.8682634730539, 0.04598923533754322
quality_control_5, 70.71764705882353, 0.018062581097191843
rail_lines, 22.328869047619047, 0.005699057140222273
ratner_stock, 218.18840579710144, 0.05537535874247914
robocalls, 97.97394136807817, 0.024970849795057808
run_log, 126.22689075630252, 0.0320810819124546
scanline_126007, 177.5976331360947, 0.04544366743019421
scanline_42049, 197.46052631578948, 0.050389971651839005
seatbelts, 75.34085213032581, 0.01905808826171537
shanghai_license, 154.94845360824743, 0.039317094135888686
uk_coal_employ, 77.29048843187661, 0.019690791020279798
unemployment_nl, 62.02479338842975, 0.01579469395136216
us_population, 1067.0344827586207, 0.27157096002796105
usd_isk, 602.48, 0.1533522889490996
well_log, 565.7222222222222, 0.1442127468307835
