dataset, time(ms), energy(J)
apple, 389.7402597402597, 0.0999022002097381
bank, 215.67857142857142, 0.05527566902146971
bee_waggle_6, 224.76119402985074, 0.05682472136065181
bitcoin, 487.241935483871, 0.12517527065952275
brent_spot, 385.53846153846155, 0.09903866205543939
businv, 1468.6666666666667, 0.3776560332812334
centralia, 26.54288240495137, 0.006814764552611923
children_per_woman, 663.1521739130435, 0.16991434922648374
co2_canada, 101.7322033898305, 0.026058456257951702
construction, 551.0181818181818, 0.14119302738918948
debt_ireland, 19.679344262295082, 0.005050870433297546
gdp_argentina, 24.14722445695897, 0.006171256311898417
gdp_croatia, 12.90494623655914, 0.0033124285161331146
gdp_iran, 92.71913580246914, 0.023800748674733332
gdp_japan, 23.948124501197128, 0.006132451342191395
global_co2, 234.546875, 0.06004712668489631
homeruns, 67.9027149321267, 0.01739158526090777
iceland_tourism, 393.15584415584414, 0.10087680121257829
jfk_passengers, 328.3695652173913, 0.08434253186103631
lga_passengers, 294.421568627451, 0.07568526580110961
measles, 590.2941176470588, 0.1517844959320624
nile, 52.55866900175131, 0.013492285713237594
occupancy, 819.0, 0.2089014601137687
ozone, 33.20132743362832, 0.008507076826258104
quality_control_1, 1304.9565217391305, 0.3354025790450262
quality_control_2, 663.7826086956521, 0.1705609796622016
quality_control_3, 2032.6, 0.5226566903546882
quality_control_4, 379.075, 0.09722042262604305
quality_control_5, 120.248, 0.030811260337079146
rail_lines, 46.03680981595092, 0.011800835809712074
ratner_stock, 261.0521739130435, 0.06691123568549776
robocalls, 57.66218809980806, 0.0147745021874345
run_log, 431.1, 0.11024238288459856
scanline_126007, 331.97802197802196, 0.08505860255816235
scanline_42049, 1364.4545454545455, 0.35037520333968464
seatbelts, 88.9585798816568, 0.02278467534248441
shanghai_license, 81.94822888283379, 0.021010657964742795
uk_coal_employ, 34.66743648960739, 0.008886593030006613
unemployment_nl, 272.05405405405406, 0.06989214241384452
us_population, 1326.3478260869565, 0.3401884601494005
usd_isk, 822.6756756756756, 0.21128430685358407
well_log, 2261.4285714285716, 0.5813849821753853
