dataset, time(ms), energy(J)
apple, 403.62666666666667, 0.1027348217818629
bank, 384.26582278481015, 0.09861783605077717
bee_waggle_6, 866.9428571428572, 0.21885815348340268
bitcoin, 887.3235294117648, 0.22702770106087988
brent_spot, 279.9259259259259, 0.0717115607478844
businv, 232.51538461538462, 0.05958545711778592
centralia, 2.3675031565656566, 0.0006048310738090121
children_per_woman, 170.4943181818182, 0.043732780440863775
co2_canada, 160.6096256684492, 0.041188648111239505
construction, 225.52238805970148, 0.05784484924734938
debt_ireland, 3.066223811957077, 0.000782813671228172
gdp_argentina, 21.570093457943926, 0.005524051110524956
gdp_croatia, 3.415025611838361, 0.0008713068787333864
gdp_iran, 77.90155440414507, 0.019987366941265128
gdp_japan, 21.505014326647565, 0.005505781362886112
global_co2, 76.25888324873097, 0.019546731660757637
homeruns, 55.517560073937155, 0.014229377579659924
iceland_tourism, 129.15021459227466, 0.03308431551950331
jfk_passengers, 197.44736842105263, 0.05056056166951425
lga_passengers, 196.23529411764707, 0.05022708808988694
measles, 1085.9285714285713, 0.27817438755200136
nile, 52.62171628721541, 0.013497862810399393
occupancy, 295.0980392156863, 0.07491158565312171
ozone, 33.34, 0.008544834359736847
quality_control_1, 356.2, 0.09148731221476898
quality_control_2, 344.85057471264366, 0.08849878014796915
quality_control_3, 642.2127659574468, 0.16468165516921254
quality_control_4, 200.47333333333333, 0.05134882731310123
quality_control_5, 688.2045454545455, 0.17659220357922384
rail_lines, 19.37766300839251, 0.0049705887923380526
ratner_stock, 313.0208333333333, 0.08023705814316884
robocalls, 33.41648106904232, 0.008562179743974427
run_log, 161.31182795698925, 0.041118617068800684
scanline_126007, 221.59558823529412, 0.05680134436236064
scanline_42049, 427.67605633802816, 0.10956516680965213
seatbelts, 116.5813953488372, 0.02988412059047302
shanghai_license, 597.6862745098039, 0.1533528689909979
uk_coal_employ, 264.9824561403509, 0.06803897864147714
unemployment_nl, 188.64375, 0.04832605741501084
us_population, 328.89130434782606, 0.08412324914612011
usd_isk, 347.9080459770115, 0.08927988555573414
well_log, 499.8524590163934, 0.1278814334292352
