dataset, time(ms), energy(J)
apple, 168.49720670391062, 0.042846006697495616
bank, 488.3225806451613, 0.1255019116537985
bee_waggle_6, 360.92857142857144, 0.09150734518966817
bitcoin, 608.1, 0.15583319367839066
brent_spot, 230.70229007633588, 0.05923287256794586
businv, 344.28409090909093, 0.08799577325799585
centralia, 7.3267399267399265, 0.001880368590789789
children_per_woman, 404.81333333333333, 0.10367553011434211
co2_canada, 115.41923076923077, 0.029586693233215135
construction, 912.7878787878788, 0.23442066055199437
debt_ireland, 16.091689008042895, 0.004132144287833074
gdp_argentina, 16.55212355212355, 0.004235638030453056
gdp_croatia, 11.736018771998436, 0.0030120378862814354
gdp_iran, 69.27880184331798, 0.017709542904069276
gdp_japan, 17.090546697038725, 0.004383404529012492
global_co2, 149.99502487562188, 0.038434541377569645
homeruns, 215.27142857142857, 0.05527836698716523
iceland_tourism, 314.46875, 0.08078484713935079
jfk_passengers, 133.92, 0.03436574145917903
lga_passengers, 1060.0689655172414, 0.272540429939407
measles, 269.4107142857143, 0.06898075813178041
nile, 136.82272727272726, 0.03511808331255369
occupancy, 319.0210526315789, 0.08078463294715268
ozone, 45.23192771084337, 0.011589016759649807
quality_control_1, 83.83798882681565, 0.02148455630735216
quality_control_2, 102.77397260273973, 0.02640202027156155
quality_control_3, 87.16231884057972, 0.022336963776214743
quality_control_4, 154.35897435897436, 0.03956457398211429
quality_control_5, 77.47422680412372, 0.019824489696311128
rail_lines, 30.580448065173115, 0.007843775417629558
ratner_stock, 871.2, 0.22407769746813366
robocalls, 38.373401534526856, 0.00984072775314356
run_log, 401.88, 0.10261090098174463
scanline_126007, 193.86451612903227, 0.04973402346170206
scanline_42049, 644.7872340425532, 0.16533859582546512
seatbelts, 248.74380165289256, 0.06369226093290707
shanghai_license, 58.09284332688588, 0.014876166218091666
uk_coal_employ, 38.5, 0.009869440573718235
unemployment_nl, 227.6439393939394, 0.05854500012543268
us_population, 846.5833333333334, 0.21685799697166253
usd_isk, 149.22772277227722, 0.038346238140939654
well_log, 185.7530864197531, 0.04755546062937423
