dataset, time(ms), energy(J)
apple, 494.5081967213115, 0.12485844530141042
bank, 418.75, 0.10696254691430972
bee_waggle_6, 372.74074074074076, 0.0932194771189362
bitcoin, 365.2289156626506, 0.09326378717908604
brent_spot, 304.3838383838384, 0.07790566736598108
businv, 1208.52, 0.30988546866643446
centralia, 17.892665474060824, 0.004582559976845876
children_per_woman, 292.29126213592235, 0.07455851874715556
co2_canada, 523.6034482758621, 0.13413368580783974
construction, 1309.1304347826087, 0.3355297259595318
debt_ireland, 28.231420507996237, 0.007230682765610661
gdp_argentina, 27.044144144144145, 0.006915201495300058
gdp_croatia, 11.877672209026128, 0.0030376126516802287
gdp_iran, 151.54040404040404, 0.03881316112723781
gdp_japan, 32.20600858369099, 0.008241632120780391
global_co2, 265.1842105263158, 0.0677021955854016
homeruns, 104.81533101045297, 0.02674437771968956
iceland_tourism, 294.3627450980392, 0.07509221916426909
jfk_passengers, 483.0, 0.12358313515105981
lga_passengers, 569.2452830188679, 0.14559947838749376
measles, 791.9736842105264, 0.2020524633098591
nile, 478.14285714285717, 0.12223037495406307
occupancy, 646.6595744680851, 0.16371111714958736
ozone, 20.382472826086957, 0.005208737046273719
quality_control_1, 148.62376237623764, 0.03803513151291158
quality_control_2, 175.22093023255815, 0.0447892934342362
quality_control_3, 187.2049689440994, 0.0477538315499881
quality_control_4, 386.4102564102564, 0.09896068606426175
quality_control_5, 509.6101694915254, 0.13055373163024342
rail_lines, 74.5210918114144, 0.01910385204941591
ratner_stock, 322.2340425531915, 0.08209572724333757
robocalls, 89.62089552238805, 0.022994768497553754
run_log, 263.2719298245614, 0.06708454552258365
scanline_126007, 532.6666666666666, 0.13666177805091712
scanline_42049, 2007.2666666666667, 0.5138477958489602
seatbelts, 121.67611336032388, 0.03098547349255248
shanghai_license, 206.82191780821918, 0.05280171221997304
uk_coal_employ, 75.39195979899498, 0.019339256092451653
unemployment_nl, 1425.409090909091, 0.3653408693183916
us_population, 2977.909090909091, 0.7630817745849444
usd_isk, 1153.7037037037037, 0.29574217623131616
well_log, 2642.9166666666665, 0.6770535179531029
