dataset, time(ms), energy(J)
centralia, 83.73816155988858, 0.020949228936403747
debt_ireland, 135.46846846846847, 0.034048881287044155
gdp_croatia, 175.15697674418604, 0.044019761187103344
rail_lines, 377.9, 0.09513913249082048
robocalls, 757.575, 0.1904514927158445
ozone, 807.1315789473684, 0.20336161258822807
gdp_iran, 954.8125, 0.24036382554805757
gdp_japan, 4481.5, 1.040421892644634
gdp_argentina, 3137.5, 0.7358598005728524
nile, 2944.090909090909, 0.7367939304766314
