dataset, time(ms), energy(J)
apple, 182.03636363636363, 0.0461768954563564
bank, 298.05940594059405, 0.0763460791669813
bee_waggle_6, 237.71653543307087, 0.059832230608738136
bitcoin, 836.2222222222222, 0.21380494255667296
brent_spot, 373.9259259259259, 0.09584020775222328
businv, 1391.5454545454545, 0.3567732710902502
centralia, 11.592349304482225, 0.0029707408486416968
children_per_woman, 259.5603448275862, 0.06650856864413182
co2_canada, 108.8876811594203, 0.027860331126360677
construction, 900.6176470588235, 0.23102807060161681
debt_ireland, 25.00583333333333, 0.006403449084160684
gdp_argentina, 18.741411617738912, 0.004786445776691896
gdp_croatia, 40.42530282637954, 0.010352801080883954
gdp_iran, 47.796178343949045, 0.01222910539124725
gdp_japan, 129.05150214592274, 0.03302405347698204
global_co2, 84.25210084033614, 0.021537409380476314
homeruns, 162.1891891891892, 0.041497017455750775
iceland_tourism, 582.6538461538462, 0.1492999292919946
jfk_passengers, 521.4655172413793, 0.13313471495540585
lga_passengers, 330.2967032967033, 0.0846340234366875
measles, 524.9655172413793, 0.1343252598612002
nile, 234.5390625, 0.059989462315623854
occupancy, 227.62121212121212, 0.057554066136355796
ozone, 20.840972222222224, 0.005328852833828061
quality_control_1, 294.4117647058824, 0.07548284984321464
quality_control_2, 430.01428571428573, 0.11011780779945184
quality_control_3, 456.93939393939394, 0.11684078278916456
quality_control_4, 864.0857142857143, 0.2210151822710551
quality_control_5, 797.9473684210526, 0.2045016685551912
rail_lines, 37.59649122807018, 0.009613752489355207
ratner_stock, 2140.6, 0.548409757604198
robocalls, 92.83333333333333, 0.023790591918166258
run_log, 322.7204301075269, 0.08216275968098544
scanline_126007, 361.1547619047619, 0.09228852286288916
scanline_42049, 504.5, 0.12895295086568695
seatbelts, 61.9340206185567, 0.01579938109290881
shanghai_license, 106.13780918727915, 0.027124906832831464
uk_coal_employ, 51.56357388316151, 0.013222568720712433
unemployment_nl, 126.21848739495799, 0.032263883141712454
us_population, 1434.904761904762, 0.36687338884145165
usd_isk, 1172.1923076923076, 0.30024839199820863
well_log, 817.5405405405405, 0.20887740911461447
