dataset, time(ms), energy(J)
apple, 369.4512195121951, 0.09439600114540266
bank, 120.53012048192771, 0.03086700330338014
bee_waggle_6, 295.87254901960785, 0.07484234079628567
bitcoin, 137.75229357798165, 0.0353762192068368
brent_spot, 86.12320916905445, 0.02207103515122806
businv, 134.29017857142858, 0.03440135231906944
centralia, 9.339869281045752, 0.002395717141395226
children_per_woman, 108.9963768115942, 0.027847543841461087
co2_canada, 44.69940476190476, 0.01145111418532538
construction, 215.69285714285715, 0.05532149813700796
debt_ireland, 17.297982708933716, 0.004431808570934821
gdp_argentina, 15.140766902119072, 0.0038616982014042615
gdp_croatia, 11.146731054977712, 0.0028518793235843515
gdp_iran, 65.14750542299349, 0.016690043340079914
gdp_japan, 34.12840909090909, 0.008735007374662018
global_co2, 66.91759465478842, 0.01709680240249495
homeruns, 24.705349794238682, 0.006330379125172114
iceland_tourism, 99.41059602649007, 0.025383435442443033
jfk_passengers, 83.70194986072423, 0.021490738274928273
lga_passengers, 173.67052023121389, 0.044471121706388825
measles, 472.515625, 0.12124835790467614
nile, 28.726315789473684, 0.007355973466026748
occupancy, 349.1860465116279, 0.08872361784093766
ozone, 21.069522471910112, 0.005400029479924189
quality_control_1, 62.476091476091476, 0.016041420257970306
quality_control_2, 120.72690763052209, 0.03098893851556312
quality_control_3, 55.17279411764706, 0.014130599262597677
quality_control_4, 97.62337662337663, 0.02505024363788291
quality_control_5, 126.38235294117646, 0.03239104257765209
rail_lines, 17.316791690709753, 0.004437663795404941
ratner_stock, 98.4032786885246, 0.025176891610114625
robocalls, 18.83741368487131, 0.00483408947207396
run_log, 59.82868525896414, 0.01526872725730664
scanline_126007, 86.34770114942529, 0.022093640632370265
scanline_42049, 87.3953488372093, 0.02243498279517553
seatbelts, 73.32682926829268, 0.01870435707226911
shanghai_license, 27.600183823529413, 0.007067179440714627
uk_coal_employ, 30.130522088353413, 0.00771066751247191
unemployment_nl, 73.0, 0.018735276145460358
us_population, 297.23762376237624, 0.07613396758444813
usd_isk, 79.43386243386243, 0.02038949516137354
well_log, 164.33879781420765, 0.042242280960506765
