dataset, time(ms), energy(J)
apple, 1209.6, 0.30953309846525373
bank, 576.8867924528302, 0.14812316434829384
bee_waggle_6, 240.104, 0.06078780878432735
bitcoin, 227.62121212121212, 0.058243507527949434
brent_spot, 159.51322751322752, 0.040828112675987384
businv, 183.82926829268294, 0.046976787729618524
centralia, 9.142900670322973, 0.0023440351167022828
children_per_woman, 245.78048780487805, 0.06294912999741117
co2_canada, 62.83891213389121, 0.016049414181911
construction, 219.97810218978103, 0.05634393718833551
debt_ireland, 21.96998535871157, 0.005637812063362498
gdp_argentina, 26.81769436997319, 0.006855911525842712
gdp_croatia, 19.228058936579117, 0.004919850293958843
gdp_iran, 182.4, 0.04678872757746528
gdp_japan, 126.69198312236287, 0.03248979195950789
global_co2, 49.81094527363184, 0.012762377997036549
homeruns, 92.59876543209876, 0.02376187261834724
iceland_tourism, 115.24137931034483, 0.029512710625344687
jfk_passengers, 230.67175572519085, 0.059126774505104465
lga_passengers, 327.7608695652174, 0.08400962152372023
measles, 539.0535714285714, 0.13806266432633102
nile, 82.64835164835165, 0.0211776031847616
occupancy, 249.88429752066116, 0.06347937946782262
ozone, 73.82063882063882, 0.01891328766858449
quality_control_1, 126.5, 0.03239861099637976
quality_control_2, 115.87258687258688, 0.029761485864000018
quality_control_3, 218.42028985507247, 0.05593880830127856
quality_control_4, 326.6847826086956, 0.0837257282146904
quality_control_5, 294.09708737864077, 0.07543483106575559
rail_lines, 40.90599455040872, 0.010488321783239926
ratner_stock, 443.30882352941177, 0.11334348711416704
robocalls, 18.78897933625548, 0.004807431709662945
run_log, 183.7012195121951, 0.04686485609969035
scanline_126007, 322.96774193548384, 0.08269184665521372
scanline_42049, 398.5131578947368, 0.10216465321204132
seatbelts, 64.14957264957265, 0.016418127925795938
shanghai_license, 62.58541666666667, 0.016006545001569825
uk_coal_employ, 182.1090909090909, 0.04664601590366422
unemployment_nl, 218.4927536231884, 0.05599987006335932
us_population, 280.9158878504673, 0.07182427513683498
usd_isk, 338.07865168539325, 0.08674839740904625
well_log, 278.74074074074076, 0.07156971708838211
