dataset, time(ms), energy(J)
apple, 189.1509433962264, 0.04839861667039999
bank, 140.19626168224298, 0.035937001774801865
bee_waggle_6, 354.5529411764706, 0.09008491071388508
bitcoin, 265.1666666666667, 0.06796766205426943
brent_spot, 492.0, 0.12622774066882297
businv, 303.77777777777777, 0.07788815416017884
centralia, 11.363498674744415, 0.002916757189187351
children_per_woman, 128.78111587982832, 0.03304852656741476
co2_canada, 120.51004016064257, 0.0308026844349956
construction, 390.27272727272725, 0.10010711689362661
debt_ireland, 24.77145214521452, 0.006346158674091572
gdp_argentina, 12.842893835616438, 0.0032789252000005953
gdp_croatia, 15.07182320441989, 0.003863414029243059
gdp_iran, 170.9659090909091, 0.04383066396364073
gdp_japan, 17.16304347826087, 0.00439669509397701
global_co2, 99.06600660066006, 0.02536374476795368
homeruns, 413.0, 0.10593944536178042
iceland_tourism, 85.99140401146131, 0.022004046234022107
jfk_passengers, 189.8238993710692, 0.04879743044277831
lga_passengers, 151.3718592964824, 0.038855806430655636
measles, 381.1012658227848, 0.09804184881268818
nile, 74.44416873449131, 0.019077338063315186
occupancy, 246.172131147541, 0.0627379581834848
ozone, 16.096030042918454, 0.004122406329750939
quality_control_1, 56.02238805970149, 0.014351140039904644
quality_control_2, 219.53284671532847, 0.056373122649341544
quality_control_3, 247.77868852459017, 0.0635717159948688
quality_control_4, 333.1758241758242, 0.08554213132176106
quality_control_5, 461.66153846153844, 0.11853249681135962
rail_lines, 33.124724061810156, 0.008472115036940264
ratner_stock, 172.48850574712642, 0.044136099034761136
robocalls, 39.059817945383614, 0.009989904979784588
run_log, 100.41471571906355, 0.02567955857893273
scanline_126007, 156.94791666666666, 0.04034980682013867
scanline_42049, 307.2040816326531, 0.07879333133280049
seatbelts, 41.72222222222222, 0.010677886602669339
shanghai_license, 154.4820512820513, 0.03962553546655855
uk_coal_employ, 24.96173044925125, 0.006394166595893206
unemployment_nl, 71.58095238095238, 0.018379298038558728
us_population, 384.62820512820514, 0.09861271230311075
usd_isk, 335.85555555555555, 0.08618407101225659
well_log, 166.8388888888889, 0.042817596783526646
