dataset, time(ms), energy(J)
apple, 842.7222222222222, 0.2152361701342866
bank, 430.1, 0.11025092402950025
bee_waggle_6, 284.4433962264151, 0.07165874904166647
bitcoin, 566.2075471698113, 0.144850484237691
brent_spot, 606.7, 0.15555649896356044
businv, 1106.857142857143, 0.2839003190302094
centralia, 8.62345501580914, 0.00220851029774014
children_per_woman, 553.2545454545455, 0.14134087711913706
co2_canada, 268.41964285714283, 0.06875472195252133
construction, 1621.2105263157894, 0.41570837754495404
debt_ireland, 16.303639326453016, 0.004176299642321748
gdp_argentina, 19.629823413996075, 0.005012659778147753
gdp_croatia, 13.741300366300367, 0.0035187371630995526
gdp_iran, 165.46153846153845, 0.0423938983306044
gdp_japan, 126.45378151260505, 0.03237242627989739
global_co2, 158.24736842105264, 0.04045489082714593
homeruns, 136.67727272727274, 0.03487045088852793
iceland_tourism, 240.736, 0.061457588657951874
jfk_passengers, 167.4388888888889, 0.04284322313074224
lga_passengers, 972.258064516129, 0.24848571528815272
measles, 988.6451612903226, 0.25339336941534574
nile, 154.53846153846155, 0.03959720809048092
occupancy, 1832.764705882353, 0.46567573339228496
ozone, 18.321733821733822, 0.004684465568595577
quality_control_1, 388.06410256410254, 0.09914747893719195
quality_control_2, 134.40625, 0.03446604443688501
quality_control_3, 166.41988950276243, 0.042709896056526156
quality_control_4, 357.25, 0.09161167146346488
quality_control_5, 190.0632911392405, 0.048550389477401486
rail_lines, 52.985890652557316, 0.013598994181229796
ratner_stock, 485.83870967741933, 0.12410491600888918
robocalls, 94.69400630914826, 0.024273275110768967
run_log, 540.1785714285714, 0.1377470699884579
scanline_126007, 912.5151515151515, 0.23411015143500952
scanline_42049, 551.0727272727273, 0.14123130905106585
seatbelts, 70.03263403263404, 0.017910206719894347
shanghai_license, 357.92857142857144, 0.09150784930248046
uk_coal_employ, 39.01430429128739, 0.00999036556016326
unemployment_nl, 271.1261261261261, 0.06946763598514567
us_population, 3015.3, 0.7724396867708265
usd_isk, 376.675, 0.09648294943789608
well_log, 1517.05, 0.3886421571304822
