dataset, time(ms), energy(J)
apple, 946.15625, 0.24220657751368435
bank, 255.35593220338984, 0.06529951665603005
bee_waggle_6, 526.0689655172414, 0.13326450934590836
bitcoin, 551.2545454545455, 0.1412735550933245
brent_spot, 634.4583333333334, 0.16291196815533718
businv, 1192.6538461538462, 0.3062021961315203
centralia, 10.217568947906027, 0.002624126421893515
children_per_woman, 1701.9444444444443, 0.4370598302593862
co2_canada, 217.33812949640287, 0.05586711378069437
construction, 1469.1904761904761, 0.3775290881282369
debt_ireland, 19.668414154652687, 0.005045527835808741
gdp_argentina, 20.18628110289173, 0.005162017965717945
gdp_croatia, 14.193472090823084, 0.0036401169654322317
gdp_iran, 284.8490566037736, 0.07314220269493163
gdp_japan, 23.982414068745005, 0.006146005844110929
global_co2, 165.7032967032967, 0.04244295801250341
homeruns, 248.71900826446281, 0.06392779719381973
iceland_tourism, 316.2736842105263, 0.0809008603218229
jfk_passengers, 436.8550724637681, 0.11201888608614526
lga_passengers, 1071.3103448275863, 0.2750289515020242
measles, 983.0322580645161, 0.2517902080105541
nile, 73.3960880195599, 0.018832273625044398
occupancy, 229.3969465648855, 0.058091639003404597
ozone, 58.40661478599222, 0.014975034063018347
quality_control_1, 99.11881188118812, 0.02537001053307976
quality_control_2, 176.8470588235294, 0.04531320669339038
quality_control_3, 291.41747572815535, 0.07465849177526818
quality_control_4, 410.31081081081084, 0.10540321738478048
quality_control_5, 414.6164383561644, 0.10633984838349446
rail_lines, 32.00959488272921, 0.008207506428291792
ratner_stock, 578.0, 0.14781588867537301
robocalls, 24.35633116883117, 0.0062350886016170615
run_log, 143.0, 0.03652903964701268
scanline_126007, 916.2121212121212, 0.23537457112048066
scanline_42049, 961.875, 0.2466088306055667
seatbelts, 98.15686274509804, 0.025093021083752665
shanghai_license, 324.2043010752688, 0.0830458000296095
uk_coal_employ, 251.69166666666666, 0.06449151222773253
unemployment_nl, 227.97727272727272, 0.05836352535992994
us_population, 1215.2, 0.3107175856627873
usd_isk, 643.3829787234042, 0.16523765646130376
well_log, 850.2777777777778, 0.21819890884070345
