dataset, time(ms), energy(J)
apple, 248.8099173553719, 0.06346241420347228
bank, 177.98816568047337, 0.04571334312355603
bee_waggle_6, 373.0617283950617, 0.09434667260983935
bitcoin, 159.1851851851852, 0.040792806131268476
brent_spot, 145.6183574879227, 0.03738968164045376
businv, 173.00574712643677, 0.044284194490124905
centralia, 14.347680535628886, 0.00368250488199741
children_per_woman, 186.0185185185185, 0.047698133356227766
co2_canada, 168.20670391061452, 0.04322506178793736
construction, 161.11229946524065, 0.04124751923567124
debt_ireland, 13.830875576036867, 0.003554258937986011
gdp_argentina, 16.216099405726634, 0.004150018896997663
gdp_croatia, 10.160176092109719, 0.0026065739012362536
gdp_iran, 56.62452830188679, 0.014498047407045614
gdp_japan, 14.815802469135802, 0.0037924418674083428
global_co2, 112.2723880597015, 0.028721312893126263
homeruns, 97.20388349514563, 0.02497045964784339
iceland_tourism, 247.5737704918033, 0.06357505342580001
jfk_passengers, 109.64233576642336, 0.028121021410691085
lga_passengers, 516.4406779661017, 0.13267091208340928
measles, 248.8099173553719, 0.0636964140439811
nile, 33.51450892857143, 0.008576381820678389
occupancy, 215.11428571428573, 0.05437455560190106
ozone, 13.765137614678899, 0.0035235524293424233
quality_control_1, 193.46794871794873, 0.04945270349769952
quality_control_2, 95.39365079365079, 0.024493924819133043
quality_control_3, 99.0, 0.025414265679896027
quality_control_4, 247.4672131147541, 0.06350121268953116
quality_control_5, 74.57071960297766, 0.01911997934391273
rail_lines, 25.65213675213675, 0.006586806964177467
ratner_stock, 96.84516129032258, 0.024808530392915747
robocalls, 75.085, 0.01925285024014556
run_log, 79.04736842105264, 0.020092250554980158
scanline_126007, 123.80658436213992, 0.03180719797854802
scanline_42049, 186.36024844720498, 0.047784575945827426
seatbelts, 38.37212276214834, 0.009831538388332499
shanghai_license, 53.50267379679144, 0.013695128624064043
uk_coal_employ, 112.2276119402985, 0.028785526166709825
unemployment_nl, 133.23008849557522, 0.0342557094297818
us_population, 281.1588785046729, 0.0719893910577964
usd_isk, 77.08461538461539, 0.01981820985020022
well_log, 282.6542056074766, 0.07242139134097805
