dataset, time(ms), energy(J)
apple, 171.89714285714285, 0.04373051106903274
bank, 476.6031746031746, 0.122407624042656
bee_waggle_6, 304.5353535353535, 0.07722188989353324
bitcoin, 230.15267175572518, 0.05900704084268291
brent_spot, 935.3030303030303, 0.24010267722447184
businv, 978.6774193548387, 0.25173193657534404
centralia, 21.371794871794872, 0.005488860680509754
children_per_woman, 391.1818181818182, 0.10008427996271839
co2_canada, 110.30147058823529, 0.02828374436129078
construction, 193.51923076923077, 0.04954496395673512
debt_ireland, 21.735698769007964, 0.005578726877501391
gdp_argentina, 17.541788427819988, 0.004482541473594872
gdp_croatia, 12.450622406639004, 0.0031951569010939935
gdp_iran, 75.93181818181819, 0.019428880241672563
gdp_japan, 109.85766423357664, 0.028159770473865364
global_co2, 101.96610169491525, 0.026108365866580784
homeruns, 84.75141242937853, 0.021703671624814208
iceland_tourism, 195.91558441558442, 0.05017065336891415
jfk_passengers, 382.1898734177215, 0.09816211807722112
lga_passengers, 223.97761194029852, 0.0574411127046046
measles, 273.4818181818182, 0.07000739133282795
nile, 48.56957928802589, 0.012458090162277427
occupancy, 295.29411764705884, 0.07499594645680512
ozone, 49.00978792822186, 0.012568033644149944
quality_control_1, 361.1904761904762, 0.09277527462771624
quality_control_2, 219.86861313868613, 0.056382579013766226
quality_control_3, 227.81060606060606, 0.05844432361063947
quality_control_4, 232.96124031007753, 0.05971437411302364
quality_control_5, 309.09183673469386, 0.07929352670828162
rail_lines, 23.69850039463299, 0.006075486494311081
ratner_stock, 582.3269230769231, 0.1495708740556333
robocalls, 95.59872611464968, 0.024515995542935147
run_log, 353.61176470588236, 0.09050619436000168
scanline_126007, 128.17446808510638, 0.03284356821996938
scanline_42049, 761.9, 0.19564383705424007
seatbelts, 62.56041666666667, 0.016024454276739184
shanghai_license, 58.72994129158513, 0.01503075774035132
uk_coal_employ, 24.960099750623442, 0.006389165049854996
unemployment_nl, 62.58541666666667, 0.01598971987000179
us_population, 1727.3333333333333, 0.4441684823454024
usd_isk, 106.88967971530249, 0.027432303695222864
well_log, 212.77304964539007, 0.05458175390514359
