dataset, time(ms), energy(J)
apple,10.185015274949082,0.03290285514391855
bank,11.763803644914756,0.038065119138087966
bee_waggle_6,8.558125802310654,0.028368485362142856
bitcoin,10.84824295010846,0.03507727588393507
brent_spot,20.02113113113113,0.06473089014238562
businv,36.05592792792793,0.11651529272258394
centralia,0.4013527452239525,0.001295018402902888
children_per_woman,58.244796511627904,0.18800964333739864
co2_canada,6.291535073922617,0.0209150094669551
construction,49.861865671641795,0.16120817266313842
debt_ireland,0.5553580651431428,0.0017928734150231137
gdp_argentina,0.7505388772140499,0.0024293298617773956
gdp_croatia,0.38279015464706784,0.0012353610673861005
gdp_iran,3.960536633663366,0.012968913252672323
gdp_japan,1.089792404511524,0.0035570581843984094
global_co2,12.266370324954016,0.039654109672296926
homeruns,7.518316422397596,0.024283025187012967
iceland_tourism,2.573079891933616,0.008326687807424505
jfk_passengers,14.248881766381766,0.04606893439686609
lga_passengers,18.195436363636365,0.0604450011217374
measles,12.2584375,0.03971052685753474
nile,1.4551684248817753,0.00469980689395194
occupancy,8.0385295299317,0.025968885903811283
ozone,0.772327000308928,0.0024941740506156645
quality_control_1,23.310174825174826,0.07523788175359612
quality_control_2,24.34257907542579,0.08058843207734293
quality_control_3,18.892067988668558,0.06090302924598148
quality_control_4,12.701892063492064,0.04102287115505157
quality_control_5,3.9738724418835685,0.012822309255572404
rail_lines,1.8171209230489687,0.0058647036269035046
ratner_stock,13.728943033630747,0.0445511815666984
robocalls,4.366721239903951,0.014488552053643688
run_log,18.4903696857671,0.05975814574978187
scanline_126007,18.181972727272726,0.058764896631870546
scanline_42049,18.005994599459946,0.058172919356541224
seatbelts,4.548553888130969,0.014719381605446316
shanghai_license,2.5424952332528283,0.008378661404611026
uk_coal_employ,1.319473545322602,0.00428306340552358
unemployment_nl,8.042010454362686,0.02597164714783796
us_population,119.00603550295858,0.38505100848248985
usd_isk,36.36732727272727,0.11761630754909923
well_log,33.125463576158936,0.10732508942851834
