dataset, time(ms), energy(J)
apple,12.212094017094017,0.04049821497915079
bank,11.985080886758537,0.03866269342639349
bee_waggle_6,17.960637342908438,0.05790120959632787
bitcoin,11.641827706635622,0.037538807410737667
brent_spot,25.554086845466156,0.08240168085510978
businv,57.44994269340974,0.18495939684802276
centralia,0.4080219107656527,0.0013526282648358078
children_per_woman,25.246771752837326,0.08148171650800337
co2_canada,9.35282842449743,0.030141720017974216
construction,9.661294060840174,0.031102023259155925
debt_ireland,0.9394063219200602,0.003025194969389701
gdp_argentina,4.017087768628239,0.013055743441137494
gdp_croatia,0.7405228080568721,0.0024197750575855517
gdp_iran,3.997244204636291,0.012878078936274795
gdp_japan,1.1393978580380542,0.003668756882616659
global_co2,8.794734065934065,0.0283998194468594
homeruns,15.694172549019608,0.05058357465868432
iceland_tourism,7.024641853932584,0.02325784970372205
jfk_passengers,8.185049099836334,0.02638265811199807
lga_passengers,15.051768246802107,0.04850880495411899
measles,17.64720458553792,0.056966742363484695
nile,9.441651722510619,0.03043578524052569
occupancy,44.22799116997792,0.14259390094222155
ozone,1.5251769101723347,0.0050486293622004855
quality_control_1,8.27278329197684,0.026645845544733055
quality_control_2,10.675784418356455,0.03439561656847439
quality_control_3,9.821855670103092,0.03162076952777198
quality_control_4,10.354756728778467,0.03340532605134794
quality_control_5,11.411237877923561,0.03681527981647164
rail_lines,4.421103006189213,0.014642458070684258
ratner_stock,26.747433155080216,0.08624856433407282
robocalls,3.774832987356105,0.01215253796888677
run_log,9.425278039585296,0.030387604557137175
scanline_126007,21.051756046267087,0.0677358146666485
scanline_42049,43.70906113537118,0.14269593341991443
seatbelts,5.90057227138643,0.019159483347130336
shanghai_license,8.854851704293935,0.02854092763283216
uk_coal_employ,2.262579185520362,0.007285727383187636
unemployment_nl,12.538834586466166,0.040429030232955576
us_population,20.80923076923077,0.0671419127815503
usd_isk,21.792919389978216,0.07221124102376084
well_log,31.694541139240506,0.10222373936294735
