dataset, time(ms), energy(J)
apple,12.233681957186544,0.04044815097043114
bank,8.174887617490805,0.026295682459882723
bee_waggle_6,18.18847272727273,0.05853898842973319
bitcoin,13.217080581241744,0.04252249149526884
brent_spot,15.925095541401273,0.0512115573544793
businv,47.42059241706161,0.1547638840078762
centralia,0.4422972644242465,0.0014387097349584954
children_per_woman,22.90529748283753,0.07381593319651511
co2_canada,6.525094585779517,0.020998058797436485
construction,21.438478027867095,0.06903684348146558
debt_ireland,0.7458067643658873,0.002398604635188903
gdp_argentina,0.862477899003838,0.0028545757641653077
gdp_croatia,0.43360013875037945,0.001395195290411246
gdp_iran,3.7289970171513795,0.01202305717300293
gdp_japan,0.9436982164763613,0.0030341374570805363
global_co2,8.163088535291717,0.02626903200550335
homeruns,10.323426212590299,0.033179697459339554
iceland_tourism,11.645174621653085,0.03855970470271538
jfk_passengers,13.690650239561945,0.044106108077591376
lga_passengers,16.66874166666667,0.05371910415674393
measles,12.25206981016534,0.03946514570083085
nile,2.2318937618569357,0.007176486500959772
occupancy,33.17671641791045,0.10667000721929723
ozone,0.8674263781064319,0.002868009308228224
quality_control_1,10.63201381509033,0.03425028834724443
quality_control_2,9.092136363636364,0.029230815418957057
quality_control_3,3.7879526515151514,0.012205644061449413
quality_control_4,5.651316756145803,0.01819431315351852
quality_control_5,5.5843551088777215,0.01824015723530014
rail_lines,1.4424585316601761,0.004688793574286967
ratner_stock,6.521281382458429,0.02101383323982217
robocalls,2.69910661268556,0.008681609884833727
run_log,8.959055082848186,0.028857185374894442
scanline_126007,19.507231968810913,0.06281241735933331
scanline_42049,28.130548523206752,0.0930044005158603
seatbelts,9.265798981009727,0.029789412519757984
shanghai_license,6.523264840182649,0.021000731584366886
uk_coal_employ,9.013009009009009,0.02901204243678401
unemployment_nl,39.67073267326733,0.127375297943873
us_population,42.83959314775161,0.13787733548585007
usd_isk,6.620440251572327,0.02189187470389705
well_log,16.183996763754045,0.052132930048500586
