dataset, time(ms), energy(J)
apple,24.432222222222226,0.0787400430483361
bank,21.887658643326038,0.07052591943923148
bee_waggle_6,21.00660020986359,0.0676626462295687
bitcoin,43.50436956521739,0.14014236111244194
brent_spot,58.51956140350877,0.18850441574575502
businv,78.84,0.261514823182043
centralia,0.5586299648064353,0.0018007870763840231
children_per_woman,43.65494553376906,0.14087807488412654
co2_canada,29.351994134897364,0.09450826970403321
construction,129.44451612903228,0.41678972595391023
debt_ireland,1.0938979435572085,0.0035484080423726153
gdp_argentina,1.4999010123734533,0.004914929477715118
gdp_croatia,0.7235471384125606,0.002331960197994432
gdp_iran,12.998908382066277,0.041895276001605246
gdp_japan,1.5179371584699453,0.0048894682683634045
global_co2,35.839803220035776,0.11553984603992237
homeruns,21.26329436769394,0.07057248530843077
iceland_tourism,21.963018660812295,0.07085695973613025
jfk_passengers,24.54181595092025,0.07912877169727853
lga_passengers,50.34334170854272,0.16236767832141316
measles,56.99985754985755,0.18367014236571938
nile,22.709965947786607,0.07331192607287224
occupancy,52.21484375,0.17364040714428106
ozone,1.3845635167878159,0.0044605322243216955
quality_control_1,26.11951697127937,0.08414360016524973
quality_control_2,11.691800116890706,0.03766245744906799
quality_control_3,27.152686567164178,0.08741582118988575
quality_control_4,29.76641369047619,0.09591379067718922
quality_control_5,11.241112359550561,0.037260125998000146
rail_lines,4.191967728415759,0.013505593395120474
ratner_stock,34.52205172413793,0.11145056566433752
robocalls,10.976675809105869,0.035419401941451295
run_log,50.978727735368956,0.16448246342251902
scanline_126007,46.95044600938967,0.15276275953261412
scanline_42049,86.83948051948052,0.28418730369468426
seatbelts,9.570684210526316,0.03087125793874345
shanghai_license,30.19455505279035,0.09747328182421339
uk_coal_employ,15.895996822875299,0.05132562555886713
unemployment_nl,14.615814463111759,0.047081225456625624
us_population,339.62813559322035,1.1259302392690018
usd_isk,18.768789868667916,0.06047589327353671
well_log,152.69396946564885,0.49196794856712267
