dataset, time(ms), energy(J)
apple,10.05354271356784,0.033457063497463885
bank,4.919707329070339,0.015920189643885762
bee_waggle_6,4.685340829234013,0.015194025592684627
bitcoin,13.652368600682594,0.044079202073799055
brent_spot,4.728212765957447,0.015263258004912652
businv,21.35996798292423,0.06964546374474943
centralia,0.36770683188704223,0.0012032030624892424
children_per_woman,10.99805387575591,0.03563040403369756
co2_canada,6.635645107794362,0.02139262833019466
construction,24.970973782771537,0.08059084434035355
debt_ireland,0.5330675124603534,0.001719333391117214
gdp_argentina,0.6204523033969288,0.0020585079707648927
gdp_croatia,0.32634820918658725,0.001051458040172128
gdp_iran,3.8942815420560746,0.012574490683732266
gdp_japan,0.7225853535171067,0.0023260326365316165
global_co2,4.284204326408225,0.013855315027419756
homeruns,4.172843730440225,0.013507399160357782
iceland_tourism,4.802422569027611,0.015989555146871916
jfk_passengers,6.911157567380788,0.022330288137183345
lga_passengers,8.20607875307629,0.026494641362526033
measles,20.303316430020285,0.06547877818223705
nile,3.291380615435248,0.010648292979043222
occupancy,7.656084959816303,0.0246967989643571
ozone,0.8613708600714931,0.0028540935235216
quality_control_1,1.9357617111885406,0.006265135169052233
quality_control_2,7.311889619883042,0.023588092884903468
quality_control_3,9.060679347826087,0.02924727219683716
quality_control_4,7.913678797468354,0.025562049760756513
quality_control_5,5.653863764838892,0.018554610296952535
rail_lines,0.9707353298063389,0.0031598457573851707
ratner_stock,9.640134939759035,0.03126265973933406
robocalls,2.701029034436192,0.00870421092680487
run_log,5.523388566694283,0.01782684929308453
scanline_126007,10.945590809628008,0.035365819773283694
scanline_42049,15.524647013188519,0.051576630563260784
seatbelts,1.342266290852963,0.004338064842946046
shanghai_license,5.49481043956044,0.01776929854982322
uk_coal_employ,1.0574773964997621,0.0034175915965218378
unemployment_nl,1.9287039537126325,0.0062280213385223155
us_population,51.16468030690537,0.16514533848895202
usd_isk,15.323491577335375,0.05093936608076683
well_log,27.20694293478261,0.08766104919198409
