dataset, time(ms), energy(J)
apple,8.127212515237709,0.026220032334848774
bank,6.4367310167310166,0.020775846846809824
bee_waggle_6,16.331379591836733,0.05263200786752684
bitcoin,12.436270975761342,0.040144526898542025
brent_spot,23.82834523809524,0.07678265378479604
businv,14.612235208181156,0.048438690190664685
centralia,0.5515412403827593,0.001777017849878025
children_per_woman,6.125150030618494,0.01973963464910806
co2_canada,5.925316943127962,0.0191477172994087
construction,19.107707736389685,0.061624243516402506
debt_ireland,1.15271684629128,0.0037153898771754377
gdp_argentina,0.667156581493095,0.002213398348791595
gdp_croatia,0.7386652385876791,0.002379948989302105
gdp_iran,8.42442947368421,0.027149522574093823
gdp_japan,0.8508729686037607,0.0027422855256936953
global_co2,4.851865146737812,0.01566236335049141
homeruns,20.29336713995943,0.0661589288310416
iceland_tourism,4.079127243066885,0.013338656541487857
jfk_passengers,8.705765883376849,0.028050229098820507
lga_passengers,7.059213126323218,0.02274709805556968
measles,17.737632978723404,0.05724592451083836
nile,3.5933560905497663,0.011589146246397893
occupancy,10.361108234075608,0.03434664603464192
ozone,0.7851821608040201,0.0025302990821740668
quality_control_1,2.7259356685293716,0.008795991566010668
quality_control_2,12.714263024142312,0.040969620624631026
quality_control_3,14.23514590747331,0.045852163925594006
quality_control_4,15.932722929936306,0.05133450605371676
quality_control_5,26.479894179894178,0.08768353564273976
rail_lines,1.5386345103469496,0.004977707526996192
ratner_stock,7.951565977742448,0.025725687236625102
robocalls,1.9290258487654321,0.006223852233625743
run_log,4.378627408056042,0.014123250743539314
scanline_126007,7.275316363636363,0.02343442673448292
scanline_42049,14.795502958579881,0.04898892896266229
seatbelts,1.9678099173553718,0.006349159879104605
shanghai_license,7.541681749622926,0.024310304639002862
uk_coal_employ,1.3333337777481502,0.004301945111224883
unemployment_nl,3.277851524090462,0.01056312696896338
us_population,18.251085766423355,0.059532318340480894
usd_isk,16.598149377593362,0.054241774900061254
well_log,7.664896551724138,0.024710694126368817
