dataset, time(ms), energy(J)
apple,18.580807799442894,0.0597412496608774
bank,10.43338549817423,0.03360518992039815
bee_waggle_6,9.231933548684816,0.030594068534056298
bitcoin,24.412439024390245,0.07849514181979451
brent_spot,18.64502329916123,0.059958981410682566
businv,75.01078651685394,0.2409366838572046
centralia,1.2696819451498222,0.004082153811337552
children_per_woman,33.07457851239669,0.1064500137807646
co2_canada,4.901396716491056,0.01622729563715857
construction,27.33872950819672,0.08817726524954753
debt_ireland,0.9037413582757219,0.002907247437194274
gdp_argentina,1.2316232526633415,0.003963642227796767
gdp_croatia,0.6016853188929001,0.0019354096126558476
gdp_iran,4.704096895578552,0.015391482038497876
gdp_japan,1.2774567286197867,0.004136377648669138
global_co2,11.918516974389517,0.03842211292723603
homeruns,3.2679186407449765,0.010521087720211044
iceland_tourism,19.95701894317049,0.06415384466417855
jfk_passengers,15.872640761300556,0.05101369351698162
lga_passengers,14.596797957695113,0.04835349698522129
measles,28.953965267727927,0.09309471269904418
nile,2.6137532671197072,0.008406588209526021
occupancy,39.58766798418972,0.12740185155608083
ozone,1.748842353764099,0.005633836523028168
quality_control_1,67.4343771043771,0.21665495131491594
quality_control_2,34.3807560137457,0.11370201089686685
quality_control_3,104.3428125,0.3358985266087681
quality_control_4,18.774390243902438,0.06052245549037891
quality_control_5,5.918739644970414,0.01905723627470042
rail_lines,2.1809955293861085,0.007018292451420146
ratner_stock,12.56640703517588,0.040445920387824186
robocalls,2.734877615205798,0.00903774193649028
run_log,20.399143730886852,0.06561261464547925
scanline_126007,16.11035426731079,0.051880895101236744
scanline_42049,69.52815972222223,0.2238864316982093
seatbelts,4.323079749297601,0.01391070348732816
shanghai_license,4.040228236719854,0.013250559303890071
uk_coal_employ,1.729607402282947,0.005598808216739988
unemployment_nl,13.497523616734144,0.04341508816797981
us_population,66.05617161716172,0.21291512562885168
usd_isk,42.77044871794872,0.13748186100940044
well_log,116.21335260115607,0.37341501348162565
