dataset, time(ms), energy(J)
apple,61.00533536585366,0.19628438501879317
bank,27.737382271468142,0.08933211877268343
bee_waggle_6,10.988412959912138,0.035389060962016716
bitcoin,12.071249245624623,0.03885834952244829
brent_spot,8.435917334458034,0.027931585794386968
businv,9.679917755200774,0.031217129642052775
centralia,0.42587666624079046,0.0013705805277181872
children_per_woman,12.44695706285003,0.04006182982829876
co2_canada,3.426493061504197,0.011045184029260934
construction,10.410582726326743,0.03373073136295284
debt_ireland,1.0628329259219895,0.0034803432752230985
gdp_argentina,1.4080344948961634,0.004537470434160558
gdp_croatia,0.9562930910829548,0.0030796301950726853
gdp_iran,9.59598081534772,0.030868986937872354
gdp_japan,6.6125223140495875,0.021285528785044958
global_co2,2.8289674681753887,0.009355717025070038
homeruns,4.856816415735794,0.015620665645731651
iceland_tourism,5.370700859291086,0.017298671484469508
jfk_passengers,12.57637335009428,0.04043582638384917
lga_passengers,17.04718909710392,0.05495556996562823
measles,28.472987197724038,0.09177321958791376
nile,4.276137238135956,0.014142711202159796
occupancy,11.937374701670645,0.03842096029351576
ozone,3.852278505392912,0.0124032969206985
quality_control_1,6.305993064312736,0.020308597514973315
quality_control_2,5.87898001175779,0.018918816583903816
quality_control_3,11.13760022271715,0.03584968957711721
quality_control_4,15.245419207317074,0.0504488791428607
quality_control_5,15.07675207234363,0.04853619239959773
rail_lines,2.0600360490266763,0.006631162437275231
ratner_stock,21.409133689839575,0.0689430204495124
robocalls,1.0109335826930854,0.0032540294006726776
run_log,8.84264367816092,0.02884221733488304
scanline_126007,16.471744855967078,0.05368105708813072
scanline_42049,20.58374485596708,0.06640264776918532
seatbelts,3.3725105378519644,0.010853239437083726
shanghai_license,3.2899457236842102,0.010592207672523632
uk_coal_employ,9.663545893719807,0.031173054211001656
unemployment_nl,11.619860627177701,0.03845581041892226
us_population,15.422343870470316,0.049644421378100136
usd_isk,17.964533213644525,0.0578840735289636
well_log,14.278857958601,0.045919799884204734
