dataset, time(ms), energy(J)
apple,22.12292817679558,0.07341777454394055
bank,6.82801023890785,0.022042952927188834
bee_waggle_6,15.567525291828794,0.050278204063575076
bitcoin,7.41188217858466,0.02389351587043536
brent_spot,4.704651928504234,0.015203458238637974
businv,8.189197707736389,0.026418425064364592
centralia,0.5104149652919558,0.0016932069428017421
children_per_woman,6.653325573661457,0.02152561876231458
co2_canada,2.506159629119158,0.008085568720237983
construction,13.527613252197431,0.04363178978410625
debt_ireland,0.9952898731027618,0.003210591880017653
gdp_argentina,0.952056359482102,0.0031304978186040525
gdp_croatia,0.6409700990289395,0.002081329323954741
gdp_iran,4.083249642784241,0.013182753680650083
gdp_japan,2.176846974314323,0.007022962655071618
global_co2,4.331923326835608,0.014002306826758319
homeruns,1.3466738486399137,0.004351000529850747
iceland_tourism,6.101488712629652,0.020301956985640305
jfk_passengers,4.626068455134135,0.014916714541119076
lga_passengers,10.624662772172067,0.03433536023280333
measles,28.92054913294798,0.09320275523520907
nile,1.7052357404723335,0.00550068357328738
occupancy,19.314826254826254,0.06230465495049514
ozone,1.2896511702882199,0.004278651428748896
quality_control_1,3.4237915097569327,0.011046089327596577
quality_control_2,7.2037810586964355,0.023220343327008557
quality_control_3,3.0337827999393294,0.00978933755169929
quality_control_4,5.458995633187772,0.01760612456770287
quality_control_5,7.604245534017484,0.02455359432551265
rail_lines,0.9491102358468181,0.003133823930562742
ratner_stock,5.446332698066976,0.01760690461769184
robocalls,1.0214565883554647,0.003291054338497296
run_log,3.071952081093534,0.009917976185738975
scanline_126007,4.803232468780019,0.015523484328973169
scanline_42049,4.830074861144651,0.015938347898139534
seatbelts,4.590521000688548,0.014852147765739064
shanghai_license,1.526448141646951,0.004938228409806249
uk_coal_employ,1.8146370894574488,0.005860190816660353
unemployment_nl,4.13919701986755,0.013341778926102858
us_population,18.05528880866426,0.05827262018233456
usd_isk,4.599105541503794,0.015238877477619787
well_log,8.898193950177935,0.028670551521189674
