dataset, time(ms), energy(J)
apple,43.00824034334764,0.1425014582781502
bank,11.662693877551021,0.03764085970783698
bee_waggle_6,20.894770354906054,0.06746643386187108
bitcoin,24.832493796526055,0.08001776792853363
brent_spot,29.761649331352153,0.09598562569531904
businv,55.210082644628095,0.1778742186319049
centralia,0.4519442310299634,0.001496628401886301
children_per_woman,81.21441295546559,0.26204969274277917
co2_canada,10.285835475578407,0.03313542151643929
construction,69.24228373702422,0.2230066086987765
debt_ireland,0.8471608284976068,0.002728680789127053
gdp_argentina,0.9768214896214895,0.0031678630645166268
gdp_croatia,0.6751498784769105,0.00221207956812819
gdp_iran,13.421354795439303,0.0432639303939742
gdp_japan,1.1182455551828245,0.00360996932640439
global_co2,7.668662322729015,0.024727872754127456
homeruns,11.583283149971049,0.03731742747455011
iceland_tourism,14.63246525237747,0.04856363562287311
jfk_passengers,20.118783919597988,0.06483530679139386
lga_passengers,49.96209476309227,0.1611276261848203
measles,45.60143507972665,0.147224414023183
nile,3.387894647696477,0.010920424141937685
occupancy,9.767861328125,0.03148672243771955
ozone,2.740375393889574,0.009079811088555174
quality_control_1,4.702555242125058,0.015162258654704275
quality_control_2,8.160375356997145,0.026315134656414642
quality_control_3,13.019798308392973,0.04198205304647088
quality_control_4,19.368276863504356,0.062495743079271686
quality_control_5,19.444062196307094,0.06263219239799732
rail_lines,1.3942384105960264,0.004618179286934532
ratner_stock,26.28678055190539,0.0848191540567654
robocalls,1.0364745815411722,0.0033423145529558455
run_log,6.198605515959096,0.019984819639873797
scanline_126007,43.03049462365591,0.13856224124729807
scanline_42049,45.47263636363636,0.1488617230327112
seatbelts,4.677201309328969,0.015235080471601102
shanghai_license,14.979872754491018,0.04837054117413431
uk_coal_employ,11.913543776057177,0.03842716501716693
unemployment_nl,10.323008255933953,0.03330647929041783
us_population,54.71937158469946,0.17675930118207983
usd_isk,30.398009118541033,0.10070948693276763
well_log,40.013220000000004,0.12889352568303003
