dataset, time(ms), energy(J)
apple,6.216267868241144,0.020111736678471326
bank,6.025671686746988,0.01947194930402124
bee_waggle_6,18.230218579234972,0.05869289252501413
bitcoin,32.05152243589744,0.1064288450692262
brent_spot,9.829941031941033,0.03175439557462261
businv,36.55465328467153,0.11816005277452767
centralia,0.3064043876581794,0.000988834588238137
children_per_woman,25.23875157629256,0.08156647860302815
co2_canada,4.988379052369078,0.016348540231820946
construction,33.277541528239205,0.10849041310924852
debt_ireland,0.5937778701422083,0.0019151063472442674
gdp_argentina,2.004733887942267,0.006474107486120794
gdp_croatia,0.5655068283993553,0.0018228062291264955
gdp_iran,2.415266272189349,0.007811403591439452
gdp_japan,0.8882966910948257,0.002942843891104511
global_co2,5.176182712215321,0.016737233855455922
homeruns,3.5810042964554247,0.011580760363330419
iceland_tourism,23.17465277777778,0.07495235601834759
jfk_passengers,6.335254988913526,0.020460144218288068
lga_passengers,49.396839506172846,0.1595222307068014
measles,14.011624649859943,0.0466103846197142
nile,6.273971141781681,0.02027971819195069
occupancy,29.40179148311307,0.09503183866747694
ozone,1.123957853329587,0.003625500982896362
quality_control_1,4.975303482587065,0.01607245881754877
quality_control_2,19.223275696445725,0.06189425450956553
quality_control_3,4.54952922447123,0.015083310919542988
quality_control_4,9.367354868913857,0.030266532465796442
quality_control_5,5.014249185259463,0.01616822934279856
rail_lines,1.3283031148303113,0.004288895377631515
ratner_stock,6.986339504016765,0.02257581866152535
robocalls,2.0336746314184033,0.006680772292777823
run_log,17.593509234828495,0.05721656583554583
scanline_126007,9.348897196261682,0.030206620889698443
scanline_42049,15.231293759512937,0.04921854544299782
seatbelts,2.583470679411005,0.008347006962432136
shanghai_license,3.8720751064653505,0.012548437613282039
uk_coal_employ,9.003978397839784,0.029886414094557175
unemployment_nl,7.638037418862162,0.02466212070963199
us_population,40.876000000000005,0.13203215668245505
usd_isk,4.830968599033816,0.015592849315198954
well_log,8.136486376575844,0.0263137088617631
