dataset, time(ms), energy(J)
apple,19.398690591658582,0.06306205097062612
bank,17.275906735751295,0.0567936788530226
bee_waggle_6,29.819687034277194,0.09625791347528777
bitcoin,18.142502266545783,0.05855954947559174
brent_spot,21.830992366412215,0.0703917619422827
businv,33.68415824915825,0.10870113441885502
centralia,0.4847145072948476,0.0016082824240120396
children_per_woman,10.25645641025641,0.033123594925463504
co2_canada,6.387685185185185,0.02063227035646256
construction,39.936107784431144,0.12891972270646254
debt_ireland,0.7710729431721798,0.0024869378324947253
gdp_argentina,1.048618465894196,0.0033855086095187377
gdp_croatia,0.5163379372660384,0.001712253609403368
gdp_iran,3.8339275445658423,0.012396984440950864
gdp_japan,1.109895116537181,0.003579273701918432
global_co2,10.653200212992544,0.03441233874309449
homeruns,8.063337363966143,0.02602119342468869
iceland_tourism,18.683968253968253,0.06028560576977836
jfk_passengers,14.923683818046234,0.04953283188486424
lga_passengers,27.53537826685007,0.08912594779930005
measles,25.74671814671815,0.08312073795858871
nile,11.956341900777046,0.03861178429364866
occupancy,11.728569753810081,0.037926573085921574
ozone,1.0181028251463478,0.003313949052286277
quality_control_1,15.456259659969088,0.050624913802849766
quality_control_2,16.780436241610737,0.05415812566856488
quality_control_3,6.714817052702249,0.021676142839986482
quality_control_4,13.511802835921674,0.04363158673974409
quality_control_5,30.417507598784198,0.09822551754986775
rail_lines,3.9987425029988004,0.01326808855342284
ratner_stock,8.512987234042553,0.027500964893233105
robocalls,5.728107101947308,0.018494996050249905
run_log,9.455127599243855,0.030520342728468437
scanline_126007,75.27774436090226,0.2432373348777841
scanline_42049,21.88355579868709,0.07058432609422634
seatbelts,7.603990877993158,0.025236159178232513
shanghai_license,3.858753858024691,0.012455236714928992
uk_coal_employ,2.1811504907306434,0.007038510798496885
unemployment_nl,10.951592775041052,0.03539649098376872
us_population,41.81490605427975,0.1353331402345538
usd_isk,6.806270840421913,0.02194837816967116
well_log,40.121663326653305,0.13336333949260581
