dataset, time(ms), energy(J)
apple,7.997556977209116,0.025761198210641288
bank,12.287733415233415,0.03949685868440407
bee_waggle_6,6.913833390943657,0.022275372642135655
bitcoin,12.404203347799132,0.03996618259748358
brent_spot,41.40338842975207,0.13702354989985274
businv,18.877556603773584,0.06070154768876819
centralia,0.3264980328778752,0.0010504531345063082
children_per_woman,38.76554263565892,0.12470601447055446
co2_canada,7.3151700182815365,0.023550271964482998
construction,61.40180981595093,0.2002664041302953
debt_ireland,0.638270943034945,0.00207117969377188
gdp_argentina,1.2522627097420485,0.004032850642075874
gdp_croatia,0.4339248443296956,0.001396175629389434
gdp_iran,4.876665041443199,0.015681327773470557
gdp_japan,0.9421498893023694,0.003028442281885664
global_co2,5.586436749511309,0.018481601524387402
homeruns,15.461561051004635,0.04968014801255259
iceland_tourism,3.5859734671925425,0.011558478980227134
jfk_passengers,15.10251320754717,0.04864507157918404
lga_passengers,91.577899543379,0.29469945245115037
measles,23.593349056603774,0.07587016171859398
nile,3.6473431801604668,0.012060184455282119
occupancy,7.29678584458227,0.02352319249151913
ozone,1.2155059252506837,0.003908269540649693
quality_control_1,6.599976905311778,0.02125584547962391
quality_control_2,7.711557440246723,0.024826284832308518
quality_control_3,10.78221563342318,0.03470498406027966
quality_control_4,7.78725184896847,0.02578983444506629
quality_control_5,5.559124513618677,0.01790830283856583
rail_lines,1.4407239590837055,0.0046347090978651004
ratner_stock,14.378720345075484,0.04624268022665652
robocalls,4.781209369024857,0.015365827735907679
run_log,10.853331524688008,0.03551167785916062
scanline_126007,7.942560539896785,0.025810971585563697
scanline_42049,37.12721706864564,0.11924458599346534
seatbelts,10.968782894736842,0.035309156400562085
shanghai_license,13.557398373983741,0.043610711849699633
uk_coal_employ,3.1740352269120913,0.010210865847688676
unemployment_nl,33.73288364249578,0.11164254340411568
us_population,39.542588932806325,0.12722432777092635
usd_isk,5.298974834437086,0.017029213550723572
well_log,67.4623569023569,0.21682523108796065
