dataset, time(ms), energy(J)
apple,25.362268694550064,0.08411691022963026
bank,43.17209051724138,0.13905243537636847
bee_waggle_6,50.87022842639594,0.16384372488181295
bitcoin,64.58635483870968,0.207659588468009
brent_spot,34.860958188153305,0.11234120259619626
businv,35.387296819787984,0.11397020067927484
centralia,0.12368895952899267,0.000409046810438353
children_per_woman,28.539600570613405,0.09183929478506547
co2_canada,13.601835486063901,0.043784301467149046
construction,27.33743169398907,0.08795165971615396
debt_ireland,0.1783788050409825,0.0005733603943008895
gdp_argentina,6.593269611074489,0.021215817806691132
gdp_croatia,0.17877787809173065,0.0005889862862397505
gdp_iran,6.604331462528887,0.021290473453006095
gdp_japan,6.614497354497355,0.021283924735172828
global_co2,3.8771021515797637,0.012476094557883956
homeruns,10.028436090225563,0.0323190561502742
iceland_tourism,12.886810567010311,0.0423126311662323
jfk_passengers,24.557828220858898,0.0794330170584628
lga_passengers,35.090210526315786,0.11293272969476739
measles,34.13938566552901,0.11003516482529331
nile,9.665285024154588,0.03109187293424935
occupancy,17.896556350626117,0.05757383113367184
ozone,1.4205383522727273,0.004693984760554444
quality_control_1,11.009411117226197,0.035398426325478786
quality_control_2,11.657872960372961,0.037560086676896524
quality_control_3,20.795010395010394,0.0668674462197065
quality_control_4,18.143309156844968,0.05840748563573804
quality_control_5,25.0209,0.08043218075821641
rail_lines,1.2789915590228929,0.004225556069493122
ratner_stock,21.815768811341332,0.070159597106617
robocalls,1.4119406989057535,0.004540806119936651
run_log,10.150395738203958,0.03267414411013715
scanline_126007,15.076412961567446,0.048475411169210385
scanline_42049,29.265994152046783,0.09414048084227832
seatbelts,5.220704776820673,0.017176530928105352
shanghai_license,12.807772087067862,0.041203064485356926
uk_coal_employ,11.05339226519337,0.03554783968425125
unemployment_nl,6.003496398559424,0.019309269395683226
us_population,22.693163265306122,0.073065673925846
usd_isk,14.985730337078651,0.04927877442165304
well_log,39.1334765625,0.1258134106248079
