dataset, time(ms), energy(J)
apple,30.40288753799392,0.09800345061840415
bank,20.31339086294416,0.06547411460342857
bee_waggle_6,34.09083475298126,0.11304028853613429
bitcoin,18.429484346224676,0.05946954117507044
brent_spot,31.051271317829457,0.10010257383881592
businv,58.710850439882705,0.18933339160107435
centralia,0.6170198062565558,0.001987310129737007
children_per_woman,29.592041420118345,0.09526225261749013
co2_canada,8.345811430955361,0.027685467655983495
construction,75.82280303030304,0.24412462770917706
debt_ireland,1.6361968259162303,0.005271452741309643
gdp_argentina,1.3412506706008582,0.004323554299664013
gdp_croatia,1.4841926387652122,0.004785009964187038
gdp_iran,2.2489621050264255,0.0073319214624408
gdp_japan,1.370837559972584,0.00447095300452064
global_co2,2.868842512908778,0.009245359629847849
homeruns,11.58978563151796,0.03741004245773836
iceland_tourism,44.827695749440714,0.14444428742091042
jfk_passengers,20.298630831643003,0.06548473435524262
lga_passengers,59.953293413173654,0.19837342358138002
measles,76.83413793103448,0.24748063078882768
nile,6.847439233139336,0.02206835638307984
occupancy,87.65414847161571,0.2828989017305018
ozone,4.025578587240894,0.012971620652001956
quality_control_1,50.13786967418546,0.16180614052724937
quality_control_2,5.275871801635453,0.0175014308629543
quality_control_3,28.861457431457435,0.09290536661833693
quality_control_4,39.14618395303327,0.12615606392167739
quality_control_5,21.98397802197802,0.07077549457123726
rail_lines,2.3931239530988275,0.007712606773824772
ratner_stock,45.00206741573033,0.14499212449646734
robocalls,8.737658366098733,0.028921467315674344
run_log,11.60435614849188,0.0374306873228051
scanline_126007,112.59174157303372,0.3627785004547364
scanline_42049,41.63463617463617,0.134403477854852
seatbelts,13.02234375,0.04196124306462442
shanghai_license,5.903500590318773,0.019385644843848554
uk_coal_employ,11.922532777115613,0.03865993463583302
unemployment_nl,15.045488721804512,0.04848812621728433
us_population,140.16181818181818,0.4516300784819393
usd_isk,9.858053228191228,0.03174834899139606
well_log,160.39023999999998,0.5164675865698373
