dataset, time(ms), energy(J)
apple,64.32311897106109,0.20752725269227332
bank,20.795332640332642,0.06711533731021917
bee_waggle_6,14.472858176555718,0.04666684199425279
bitcoin,37.34154850746268,0.12392089612671613
brent_spot,28.587514285714285,0.09225177658905782
businv,48.52951573849879,0.15639510195889833
centralia,0.5058270106221548,0.0016298062051683215
children_per_woman,129.48767741935484,0.4174283742821576
co2_canada,25.71996143958869,0.0829576290860244
construction,102.38591836734693,0.3388532767477992
debt_ireland,0.9895121709875322,0.0031874408754475796
gdp_argentina,1.3467948286310687,0.004341572716838518
gdp_croatia,0.6542838916514002,0.002107935329195469
gdp_iran,8.79513632365875,0.02834536732846852
gdp_japan,1.3877104003330327,0.0045305922748986255
global_co2,15.127755102040817,0.049274852940372434
homeruns,20.824162330905306,0.06705548334962917
iceland_tourism,50.18491228070175,0.161566493866743
jfk_passengers,18.94535037878788,0.061049279677573315
lga_passengers,48.361666666666665,0.15601376164597355
measles,44.18423841059602,0.14656866695733164
nile,20.705393374741202,0.06674701990043601
occupancy,40.69284552845529,0.13135375820447956
ozone,1.2653065097741507,0.004074451514731353
quality_control_1,47.13442352941177,0.15187275168689665
quality_control_2,6.857010627356874,0.02208006332731265
quality_control_3,18.933699148533584,0.06263129897357678
quality_control_4,37.71809792843691,0.12156813453146623
quality_control_5,9.565208034433285,0.030777207647165298
rail_lines,3.711192949907236,0.011948911451652475
ratner_stock,10.850938177874188,0.034991738324622344
robocalls,6.780922033898306,0.02184016721569035
run_log,26.71935914552737,0.08854748474348377
scanline_126007,40.02084,0.1290515158515045
scanline_42049,145.07072463768114,0.4679572344522466
seatbelts,5.676120885357548,0.01833724258244858
shanghai_license,5.020298694779116,0.0161793121360278
uk_coal_employ,10.560300950369587,0.03460524065287482
unemployment_nl,26.76863636363636,0.08695704358552103
us_population,291.93782608695653,0.9414026426898815
usd_isk,43.933092105263164,0.14163220919010455
well_log,154.67984615384617,0.49869777967850004
