dataset, time(ms), energy(J)
apple,35.0968947368421,0.11297274565184029
bank,15.556353032659409,0.05016323038735619
bee_waggle_6,60.055628742514976,0.19805121233085646
bitcoin,24.92444582814446,0.08035712447927515
brent_spot,38.19708015267176,0.12291888258946633
businv,36.862375690607735,0.1186882452726275
centralia,0.6463366080661841,0.002081033639472921
children_per_woman,78.06381322957199,0.2570406602792861
co2_canada,11.291032731376974,0.03636380458057755
construction,25.828774193548387,0.08330617236330234
debt_ireland,1.7186002749613336,0.005532742894506071
gdp_argentina,1.4052873805508712,0.0045250470194486475
gdp_croatia,1.5701099073637934,0.005055571763873914
gdp_iran,5.4577598908594815,0.018062543504998325
gdp_japan,1.4276943393532728,0.004595686246705375
global_co2,5.684222790565501,0.018301782642400056
homeruns,13.377506684491978,0.04303254293609402
iceland_tourism,75.16149812734082,0.24162626049863062
jfk_passengers,13.154858645627877,0.04233424795149271
lga_passengers,77.78112403100775,0.25763174997159377
measles,32.699591503267975,0.10524155081236362
nile,15.321026033690657,0.04940726609780613
occupancy,121.70648484848485,0.39173758543735004
ozone,4.246092124814265,0.013666410460456597
quality_control_1,7.507567567567568,0.024307907428764184
quality_control_2,24.057067307692307,0.07881674587287517
quality_control_3,11.058590381426203,0.03560580450851231
quality_control_4,26.04649739583333,0.0838311268356809
quality_control_5,11.281206993795827,0.03630691080101888
rail_lines,5.726100772974521,0.018428109605231755
ratner_stock,69.04672413793104,0.22875916399081753
robocalls,3.7996086626139816,0.012234845682945679
run_log,21.515311827956992,0.06927045710689654
scanline_126007,22.16157253599114,0.0712739188811923
scanline_42049,93.57794392523364,0.30144853581455167
seatbelts,9.118527803099362,0.029348731829729417
shanghai_license,5.254971098265895,0.01739717364390883
uk_coal_employ,6.332608420386198,0.020393460325428315
unemployment_nl,30.383945371775418,0.09785619371134134
us_population,111.05198895027624,0.35728712487954245
usd_isk,52.567795275590555,0.16898357109233902
well_log,87.3434497816594,0.28107087430887345
